region,origin_coord,destination_coord,datetime,datasource
jpkvfvyjadaojfximxel,POINT (14.9947424935132 76.749073918208),POINT (68.1290570509774 31.90073293692),2023-01-19-17:53:05,cppbbmhugtmrzkcxmrmx
pnkghqqgyjukqxpyzkcy,POINT (29.1541197816989 93.2126977565703),POINT (3.451461890179 75.2469215110407),2023-01-19-17:53:05,gxrfeuibwlfcjirrvknr
sqbrlcmzvvfdevebgobl,POINT (93.4797463267016 17.9003060344729),POINT (53.1014092368958 68.5758342488748),2023-01-19-17:53:05,aswfrsjrzdcougpkmtvf
cohopcckffudrcpjjbip,POINT (78.9660256558003 42.1641496102873),POINT (25.5108266680226 60.3602518062136),2023-01-19-17:53:05,zrwdhyntuzsuntgmggow
fmvjnsmlzgqqsapcacjp,POINT (77.9357278655224 98.0167376631527),POINT (81.7244371513278 39.040433140735),2023-01-19-17:53:05,pwvyfqxgzrzamcmktzvr
dzgkwixtkywcclyhwqci,POINT (93.5284401423801 84.5806380012643),POINT (57.1283172591583 75.7776393949591),2023-01-19-17:53:05,bztyvmptisvulprpsoil
eonvnyymommkkujuzoqb,POINT (39.5421596511701 65.281403573536),POINT (85.531595790204 15.72769405284),2023-01-19-17:53:05,xgpkgotcpdfhsbfyrose
jwyiotmsatjbvyngxdyy,POINT (12.8073639663458 29.2627186429786),POINT (53.6483768585078 48.057366903424),2023-01-19-17:53:05,aoqrqlcjncxbrslnncpc
jdypeuovdjjhaytfwybr,POINT (70.5215186027486 24.3542298886666),POINT (61.015647449317 88.8397633943853),2023-01-19-17:53:05,xovjknhjerkoibfltmld
tnkiqpdkcrlvpvcpcszh,POINT (25.4040959244997 61.0476779772519),POINT (34.3694534246042 45.5611896400293),2023-01-19-17:53:05,diuvopsskyaitvrzfckq
bkeowvnyfimzkfapjajj,POINT (36.6894676786176 12.6845864098092),POINT (87.9704201207812 50.3630039742257),2023-01-19-17:53:05,pxctchdegtwlpxezwogl
xuhdfffosfkvekmeehed,POINT (22.942916388647 96.9316674349232),POINT (71.8654974636474 40.3245190806465),2023-01-19-17:53:06,lzaagpgzsehryvfcdcqu
cbdysirtrqucgkzfqnev,POINT (66.3129954388628 14.4716216096203),POINT (7.268355205277 75.4575862568213),2023-01-19-17:53:06,ibjmdyniqeidbgmxpzme
jixrfdnjxhfbglazvrbk,POINT (18.1337558085038 22.5108022285513),POINT (71.0973755465143 54.6934637583393),2023-01-19-17:53:06,cktsgwhajgdgxvkhwucr
nncblhmhltpkkybzgvpo,POINT (75.0919328301323 22.6402694682764),POINT (45.754569214406 1.6377930482522),2023-01-19-17:53:06,tkdojcnvwjjeveobdkyd
ditxkbeyftimlpepsigm,POINT (93.1292760809403 26.6523560994973),POINT (42.3077229654139 37.464464518398),2023-01-19-17:53:06,mbqqhxpoirimvsxclfbj
fbmxwvdqkgafjrwleuqt,POINT (67.3462139950265 77.4645244975072),POINT (48.0056560871173 4.5656062174301),2023-01-19-17:53:06,bhgehygunaoafspivhta
lywxjwopceflpbngrezg,POINT (58.248337711057 97.1907056003567),POINT (10.1876427971417 92.6907246559311),2023-01-19-17:53:06,wlxltyeetpbhjyapbalk
vqxjugcoumlqqprpphav,POINT (47.2267802833534 46.3799666423503),POINT (15.3960746148478 17.9778186774601),2023-01-19-17:53:06,eczdlohmzkyefydijecv
nehzmnzkzpxmbznybiba,POINT (97.8474843330783 44.6883161649449),POINT (10.7075747123436 32.1902359464763),2023-01-19-17:53:06,jzfrnstausiyvszqrdrv
jkpiotyhwfbyfcgdijqu,POINT (18.024681032936 62.4712638963501),POINT (81.4748420374013 14.3738007636221),2023-01-19-17:53:06,dtmitrjeydrwxlbfnlgo
cvamprnmagyzqdlpoygb,POINT (85.2251917038786 18.5391637185998),POINT (28.4673900719908 66.3517032096098),2023-01-19-17:53:06,adfldbpdmgxgaoyhnbbz
wzzdfrasmwiduknqvsmo,POINT (7.1526348477584 10.6590120089962),POINT (23.9859306425209 76.9608206021751),2023-01-19-17:53:06,fyndvybortzobdlcehdt
krrveehpvhlgmzmixlhn,POINT (46.8116398780302 83.7503847081557),POINT (95.017589811753 95.0460471001093),2023-01-19-17:53:06,tyffnvgxguyavysqcgbi
pfstwtylwjmbsimohqwu,POINT (96.8036552494812 16.6175174982225),POINT (94.2880851895176 93.9661708167104),2023-01-19-17:53:06,lqeuefoucbkezqoxawih
uapmmsktirndsyuomlzr,POINT (66.4250431972264 35.1919818289457),POINT (90.4648436141667 5.4152051220212),2023-01-19-17:53:06,wyekaddghmbpofupkhbv
ebacupbnmuzuwcqjeqfo,POINT (32.5067137060872 52.433335963817),POINT (38.2280099621189 45.3742589812845),2023-01-19-17:53:06,kodyamszdzzjblfxbtie
ducwkjecdmhiczyvvybs,POINT (90.1420847275896 41.8178688493679),POINT (77.7217946337759 88.9619951170326),2023-01-19-17:53:06,juqdymuowklqmzpqeefq
vszioghlumgzmmrxfrdu,POINT (20.3160137098179 63.8918322795944),POINT (67.7553426508221 86.2293715882154),2023-01-19-17:53:06,kmdhfcmqrlgwgqyifakn
wsbntgigjtxkipzzmhzp,POINT (32.8077102271367 59.8352273318393),POINT (62.4068073448001 87.8726266217676),2023-01-19-17:53:06,juuyptzhrcqcftbjrxof
ehxnnsnnrxsobllmdwap,POINT (57.7586503859986 2.6143543810202),POINT (3.3307309186 17.6398749445468),2023-01-19-17:53:06,dixsrgnzvphvumuinrri
nzddppneyrjxcppskgpq,POINT (34.0231261199523 87.0199401611271),POINT (17.8560293595183 82.1354712921353),2023-01-19-17:53:06,fxxivbxvwqjqozvbzfaz
bbdvogpwozxgpwrglzcs,POINT (68.1680818700432 22.81590346955),POINT (7.2926811194755 29.2125250357819),2023-01-19-17:53:06,kucqpobdsetdwphnorfu
ecicbjihewmmhuufappz,POINT (31.0736979782313 57.0728490895501),POINT (8.0903819573506 21.3839198344968),2023-01-19-17:53:06,wqlylljgktantczqqkwf
qipwakoxkzgajrrveede,POINT (24.1345507562823 82.756169659928),POINT (36.1006434412674 4.3279642865173),2023-01-19-17:53:06,keaysraypflmdyfcnmwi
slrhpndznbfyuznlaybv,POINT (10.4231913350916 77.2840602269966),POINT (78.6822546225124 61.5245048886946),2023-01-19-17:53:06,maikgqayhkytplfmrmio
linsqpzsjbvwkqfuflpy,POINT (38.3239046375902 95.3415214026098),POINT (63.8332219829328 21.8844410154794),2023-01-19-17:53:06,wdndyopgsntdqnpjvfmj
pmvvbcsyjcehejslssik,POINT (51.4411244286853 91.4897419433297),POINT (96.1161474216163 65.6813390667988),2023-01-19-17:53:06,zxxeczhqxmvkadolpstj
pjeishltdsppnyljglew,POINT (19.1913142916523 12.2874908398618),POINT (26.591967407498 97.5197962027655),2023-01-19-17:53:06,kxxrypxqntusffdcusvu
qqppmmtdqzcyejvzpfhg,POINT (8.5416335856473 54.5024693467885),POINT (48.7338175317352 72.1938911901106),2023-01-19-17:53:06,dgivvtdisrzxfqushqwu
kxqhgokrjsuteqwbrqlk,POINT (88.241159648568 61.9969417720307),POINT (50.2610807615242 93.7439309293785),2023-01-19-17:53:06,wtwjnyqrvjrhpftfbsst
ubosqaplgvklgparetsc,POINT (16.4520401499359 70.8059198049448),POINT (39.8431106218156 66.9737658815702),2023-01-19-17:53:06,otaihsljewvgjkrjpbpe
zpeeeawzpcootivbhiqr,POINT (91.9253015832006 36.5904726993576),POINT (50.253775522091 68.123071881204),2023-01-19-17:53:06,wkqiqggwshvzvnkshozb
suxflgjnxnteafhbpipn,POINT (50.7745590769605 10.7393168440395),POINT (82.2912464233427 6.5786078792432),2023-01-19-17:53:06,ngjbrmvrzslxhqyhwjkn
xbmphwsertbhmrmeyrml,POINT (89.4376032059824 9.1839046740323),POINT (60.4019080385819 32.9737939967784),2023-01-19-17:53:06,unozlfegjlcfzwcinmpz
aiizxmxftlrvktkjkcxq,POINT (9.2331405736731 37.2899306480005),POINT (1.211077207197 19.2760614238694),2023-01-19-17:53:06,pjphaupxxaqurzzhpbmk
emvtqirzjqphuciebika,POINT (4.1041183043084 29.203005562577),POINT (34.2561630316056 82.2050396307379),2023-01-19-17:53:06,ckjzxgtcczhnkuxbiqaa
bbvobjzuykjjxmefxyoq,POINT (92.9028022346559 74.4061030776804),POINT (73.452070429347 35.4200768640195),2023-01-19-17:53:06,oldlggnifqxhfnswqgcr
ymivviqptsiylotlzfli,POINT (74.6447145490309 39.8805482752621),POINT (37.8566464246349 22.5528123614264),2023-01-19-17:53:06,mafhxihoseedkbsqcuun
jhnstmadbqtrjhynoknt,POINT (15.7001384059654 96.8935268559161),POINT (59.2937077581294 43.3037717132995),2023-01-19-17:53:06,pfddvfgbreuosjytlceh
gzorxfwtdgwqefwppjcn,POINT (45.0374957840788 74.6700729392105),POINT (77.9365189988281 75.2587285689575),2023-01-19-17:53:06,hggknmuswcstadntfsql
mfznjztqualceyvdejzu,POINT (44.6180146778131 72.8591219720227),POINT (29.8156527310802 60.9223744221086),2023-01-19-17:53:06,pyiwmuipkaervtupwkki
ertjwfchudcbyggocyut,POINT (97.577932068568 94.3767676980673),POINT (42.7133191212796 36.3192522790574),2023-01-19-17:53:06,tzkscyrdqpexjtoxqzcw
akcjptaagfscujrjxtpn,POINT (36.5526033814355 56.4600779125335),POINT (69.2373312271922 69.8336074175585),2023-01-19-17:53:06,sqhfjbdhldpabhpdhffo
bcdvmnsdmllihorwiojw,POINT (13.9950170867633 75.8326785456275),POINT (3.9559987796393 42.2674136671023),2023-01-19-17:53:06,rfhbeuzgnlybhmqqaexs
sblnzovqotlbiiqydnba,POINT (60.1648669945093 21.6463179541164),POINT (83.7043269464308 67.841929390191),2023-01-19-17:53:06,toqtfwigwroyncnljill
ahnzgdrttzbhctahwdru,POINT (13.6011544991128 69.4952980749823),POINT (78.1526558856814 20.536094078141),2023-01-19-17:53:06,jvfddsshjlyioelocfqz
ixfgcbdmcjknzgfhelvi,POINT (82.2310120571605 30.3003704761265),POINT (93.5133255643854 5.3475767607976),2023-01-19-17:53:06,gzkmnpjacgplaliadpbg
qfaessygddvivbxgogqb,POINT (17.1539692267672 36.5113452170604),POINT (29.0476989195903 74.4000576979554),2023-01-19-17:53:06,ljjxmapczkwjlrjelutv
lihafjdeldsnvfwhfnma,POINT (71.7058121109025 51.4933274515328),POINT (62.4170209617451 12.3037172214933),2023-01-19-17:53:06,jgsfliisdwnudqouhcbf
vlxfhfiknknuwoolhqbe,POINT (50.4728638205978 60.6907259443835),POINT (17.6114798981419 37.4707075872641),2023-01-19-17:53:06,purvtzdykpooebyavyln
tpnusuradlpsurzjjtex,POINT (78.5123678659469 34.3162528148307),POINT (68.5765508104421 52.7541684517748),2023-01-19-17:53:06,udqgjaurrgfvxsqyyxct
qnmtcxacprhazkfyddii,POINT (49.2311913121742 74.3458774208928),POINT (87.9051253484491 13.8490217443685),2023-01-19-17:53:06,exnfgxoruuakoypmbovr
yruxzumxssombsfibtcq,POINT (79.6256663456923 76.7015414092297),POINT (84.2176471973111 35.7770556911384),2023-01-19-17:53:06,wtqplfltcjrrpzvijqfq
bjqrsoatukulruhwgpzn,POINT (90.0843602935068 25.5070620892918),POINT (5.7472869227139 33.5745143119601),2023-01-19-17:53:06,ekedenmtussolvtcidgk
brymdrqsdvuchpmeczdi,POINT (84.6640563388687 7.9288671744057),POINT (39.1134483767465 56.2218774108582),2023-01-19-17:53:06,slnuxrscppbyxkfewsyw
xmgjtahzkxzkolfuepnq,POINT (13.6789900777818 57.0942381532042),POINT (53.5915731762862 12.3722932686731),2023-01-19-17:53:06,xsepzfqylsssmirroqrr
nxrweozobpetbzggvchl,POINT (15.7696180444785 30.9567314841007),POINT (82.5551223995219 70.1229662890846),2023-01-19-17:53:06,bxfojbhstdgzmagvbgvo
abdrirdfmtfqdbafbect,POINT (40.7127771880463 62.3221636896797),POINT (98.0758352236596 56.8203298963168),2023-01-19-17:53:06,dbvfxfmkjylwjcfovrxo
dstslteucnwahouvjiew,POINT (55.4686561555447 55.207680468075),POINT (50.4716276209369 34.0097811458837),2023-01-19-17:53:06,spvjdfqsdvxmigwcvnob
ryypvuyptyipzpwkwhki,POINT (14.5542813373077 71.7830129962405),POINT (92.82555401593 35.4007807703984),2023-01-19-17:53:06,gtbxzxxsyzjbvvnqhcdx
pqionkfowhmglaivrkgd,POINT (87.062971281254 51.3993581502672),POINT (28.5160684183866 39.9010563733563),2023-01-19-17:53:06,lttjdmqfxlrdbgcrlbki
vdlneyesqztixumntqqm,POINT (47.4024027233924 64.8275425452127),POINT (76.5162364039577 7.7052842279055),2023-01-19-17:53:06,ituhlesrhefmxknrjsfe
pcrgqccerqlrarfggxqb,POINT (52.6178848715886 46.0838835902748),POINT (18.4764995069028 11.9351779803003),2023-01-19-17:53:06,zqeegprcvdjzosymextn
cuweccrtjdnqavocbnii,POINT (53.9078258041221 54.6050795567302),POINT (43.6711464849558 51.0190747826423),2023-01-19-17:53:06,vqheaslgxssfsrwaggqm
evpvqgaupbiqgdwxijgw,POINT (55.9243812909296 30.8320646133299),POINT (29.8113310540521 56.538142669371),2023-01-19-17:53:06,ipsqvsdneyjmgajrlell
iyoioyzfdfdekfigowwp,POINT (56.0638188631971 92.57799067397),POINT (95.1662172574816 64.0351855449573),2023-01-19-17:53:06,iybtkqqnycjexxrkmivy
vwhopkfbauarglrphqkd,POINT (25.5601168248368 25.4435814581571),POINT (7.9912996861707 55.5329376297656),2023-01-19-17:53:06,jdjeoqbbcwetwdgqihqu
bmjlrlmqooifpmjbldhd,POINT (84.5300328211401 54.5550208922169),POINT (84.3109739738638 10.0537891178698),2023-01-19-17:53:06,yyouqhujalyjmoofgssj
qvgdmltupksoestvfmnh,POINT (77.372640141161 41.1572507123235),POINT (39.7254375366947 52.9431362007073),2023-01-19-17:53:06,siujetyozkgnalufyjdi
qhoubhdxasplqvmlknas,POINT (28.3036379698032 14.9431279343908),POINT (70.9049762974926 49.0184008114736),2023-01-19-17:53:06,blyiecdmhljxbvjhuvct
vwdwqgqroxmzuzbhzjnp,POINT (28.1185477294471 48.7056972261214),POINT (76.4835627919105 97.67448143157),2023-01-19-17:53:06,obcxdjhldgswlbbyvtsf
inxlihofcghiwjhcrvfo,POINT (30.8400069079475 60.8164803101866),POINT (59.9101268043769 27.0400978095491),2023-01-19-17:53:06,jowkagsihijnwwedqpto
mlglbxhladhurjlzmakf,POINT (28.7183477716411 69.1041725763582),POINT (47.232534728699 95.073938688122),2023-01-19-17:53:06,iuaqarprrbrkruukitgw
bvocywdsnwjuraphzfvn,POINT (35.5529695377249 87.8127180395878),POINT (49.1723557641754 60.3162329963939),2023-01-19-17:53:06,xcnzufehohoehszparkr
fwfnnomcdtkhfebcvpjr,POINT (6.4377063123727 4.8582433135638),POINT (9.6137963787544 55.471585967146),2023-01-19-17:53:06,fjegsydiebckfppkrypz
ftzkpmbgewrnksgxwyjv,POINT (10.800125722246 60.5751636947708),POINT (77.1551197731882 13.3567611607524),2023-01-19-17:53:06,zghemtinutfoyioydmka
vevsqhguligzopuqeocx,POINT (89.7853258973958 23.4811706204765),POINT (4.976184032158 23.8213894144086),2023-01-19-17:53:06,czptzijwrgzwkquxxedt
rgvprphqhytsyvtkvxku,POINT (77.9095267020979 22.0686011330668),POINT (45.5317333217668 41.1925096827906),2023-01-19-17:53:06,zrewuodoyirprzarkgux
pxctvqvguinlcjzhvhqw,POINT (8.912521690878 48.5257161579166),POINT (53.2090327100294 1.4629703755132),2023-01-19-17:53:06,qhcommkrrjheeizxglys
gmiuwfbkslhnbfhuymns,POINT (50.9371308219439 13.0596898015238),POINT (68.2005686630841 25.4619198680587),2023-01-19-17:53:06,zdmeqooibblwgjxcfbnd
vjwswdvynqbfxqeetuyx,POINT (50.0048181929682 82.6131137216527),POINT (47.0753286756172 91.8289138842813),2023-01-19-17:53:06,jisazzxcotqbbxcwcppg
hwarmhcemaizobmkymso,POINT (33.0650401834338 93.7694946957974),POINT (36.4461900361911 86.1546659039975),2023-01-19-17:53:06,abozpuarwgmnoxyyyfrp
vcrxenrycsqhevtwoqsn,POINT (23.530004954577 24.747999813535),POINT (85.6071674428648 21.5686291041488),2023-01-19-17:53:06,mjgwhwlbuyvscqwsqirt
elqcuivfgohtihypzdfc,POINT (92.0261478554923 75.3669357019957),POINT (80.8508493966917 97.4303262475702),2023-01-19-17:53:06,wvodyxqlbjvihtxjjtln
orcgzadrcgutuesduybr,POINT (49.635230882979 55.0784807913877),POINT (71.2739057724238 18.5945256843005),2023-01-19-17:53:06,xicluccktboovogarjok
ldhyrgmkzbqekcetewqg,POINT (89.3838058478903 31.1141656432906),POINT (37.7964105726428 81.8939117372972),2023-01-19-17:53:06,bbtseucefreiunkpmdjr
ehtnqymszggdkcnmfkku,POINT (86.750563470328 88.4840439309792),POINT (30.3315777315754 1.6153695963463),2023-01-19-17:53:06,yhcqfgpznuarxuvrhnqw
oqzuviygcinlxkvcawtd,POINT (49.9948097242006 3.9129382505392),POINT (52.0186491549544 76.2229717610449),2023-01-19-17:53:06,nopgtyqwurpjsohbzfbu
rblbxwcckdnyuarznjuo,POINT (46.9123221774033 13.7002975666188),POINT (69.2356339556349 94.9594649588305),2023-01-19-17:53:06,rgbybzxaqpuagjzfyoin
wgziestphtjgqnlkhwrp,POINT (4.4506945278286 33.0806593549327),POINT (67.2199572933276 53.1536496905421),2023-01-19-17:53:06,btygyhdcpfyvvprvazee
xhaufnlvtqrutqradoko,POINT (60.2778889352854 88.196094001041),POINT (8.6145396279601 50.2967051653563),2023-01-19-17:53:06,cqrniutqzrxizaquwltd
umlwpaapjlilrmynwmpk,POINT (29.969511280916 35.0179185022697),POINT (20.1514436672551 50.3416782048491),2023-01-19-17:53:06,pgzijuybwgezbmeppnxn
afvvxmbazgtpyezdrbtk,POINT (49.9897126584745 23.8083861753549),POINT (83.491155457623 90.5430111950795),2023-01-19-17:53:06,mtmrtwqvtzpkzkxwocym
uiiwmmaypjpiqqmyotbb,POINT (63.2702500642342 34.2875360066048),POINT (60.1820054653175 85.8848006897125),2023-01-19-17:53:06,orxzkrcoqzzsdhjnrqdm
ehogjruzwkvnnxsoasei,POINT (66.8473662332002 17.5768821393918),POINT (36.8567739990531 23.7664384419565),2023-01-19-17:53:06,rodtxchynywrvsierhqj
krrqpenmpryzislkpwvr,POINT (92.8946977204922 41.0595359885693),POINT (12.7898404285082 11.225202413448),2023-01-19-17:53:06,ttqjxvyijyufsrveoufs
braujnlvzlmwupziyukb,POINT (62.2841670051452 76.9712352194245),POINT (79.3640478296729 32.1213379834921),2023-01-19-17:53:06,iiozpmyduauubydthjno
easraaezzqmxzcgzhsoc,POINT (10.5998099480624 19.7673059142112),POINT (23.9953687826333 96.478325121518),2023-01-19-17:53:06,aacyhtqjueedkobdsjxq
wvsyoequdkfnzzycicxi,POINT (67.8467251306238 21.5683401399269),POINT (32.4724411840251 34.5915380963287),2023-01-19-17:53:06,lmebbyxrecnrplnvsfrz
okydhuhllkclehnugylx,POINT (63.4998238899428 16.5073681254999),POINT (76.1499050487242 85.9966164702205),2023-01-19-17:53:06,qflyslussvcmfepsyqcy
wlzjlimzctbjrakjzlry,POINT (88.8286792239757 55.523348151583),POINT (43.5561864003092 22.1773174132371),2023-01-19-17:53:06,hcureultprinpxvnduia
szwukriypboyakuxtplg,POINT (51.9603746652244 32.8869391607267),POINT (66.568408834185 24.8451170828301),2023-01-19-17:53:06,pxszchouhfjgrytjkmog
qxljqwsusmffofemohgd,POINT (19.1498603603063 7.1929196154609),POINT (78.3844232022226 87.0437921046276),2023-01-19-17:53:06,wjvnnnzkfgxlnjpdvmcm
tgebirgifrgeopcdtyrl,POINT (74.2246600303347 38.5790823339773),POINT (25.4804910191771 58.073438248358),2023-01-19-17:53:06,aodvbahhyheurchgcdvi
gzmmioiocruwlghliqho,POINT (11.7536182801488 62.6045736100826),POINT (50.3610339456401 42.2893896127538),2023-01-19-17:53:06,sbrlzjetsosutqsbjrvp
fduahracnjgbgamhaglo,POINT (30.8085060401103 23.1417606363893),POINT (26.0077889220567 24.4456280291641),2023-01-19-17:53:06,uwreoajzounffwgcrbnd
bpzrpecutdbctctzckhy,POINT (49.498588502616 49.5276680245534),POINT (60.730203229873 36.3720449471872),2023-01-19-17:53:06,ezimcofoizwimzfwwioq
hdzbyqjhdewvmlibzhcw,POINT (93.2082710700816 61.4888248263038),POINT (20.6210600641887 11.6891863536726),2023-01-19-17:53:06,gelfjagtcwjwwzrtnxxm
hlkvbvzqmsgzopxvqyvk,POINT (12.4420310735617 16.5536819762115),POINT (59.5319259673747 71.4475247466852),2023-01-19-17:53:06,dxxvdomgdixltfhcbcyk
zljbgjqfaouftniceent,POINT (48.5625776068886 96.0452330667026),POINT (27.3845638178233 82.6014803393072),2023-01-19-17:53:06,habthjhmjgpaxrluvokf
nvdpxddnonkcrjuwlhjm,POINT (45.2096769774368 85.6208656261708),POINT (14.7795302315589 65.278109005213),2023-01-19-17:53:06,gharudmuwznrrtkpgydx
fihafyijjghrfekequhd,POINT (34.1549568633489 47.4778814348026),POINT (87.3680744342543 41.1854040551285),2023-01-19-17:53:06,adrzwhqlgobnvzaarxsh
axakplzgbreqehahtwom,POINT (50.5850805727381 69.6250662399405),POINT (98.6091623057434 32.4607657283873),2023-01-19-17:53:06,sxjcrrametkvjtbofoza
iwzhlamxxuzzwzdnandz,POINT (53.9104633482459 56.2491466168521),POINT (98.8158515285288 78.2386030344887),2023-01-19-17:53:06,eawfckgcecxyxlalwmjl
afjdmtqabtdqklxihlpx,POINT (19.3022383937976 4.055341448894),POINT (56.3356804606428 75.6520862958433),2023-01-19-17:53:06,fvenwrtldmosnkwyihyq
lzxtldfrxflazprfkzqm,POINT (57.2031107598955 80.3325472930434),POINT (7.7110936474582 9.3737733469198),2023-01-19-17:53:06,oldqtrhdjhvydycxubzh
apzqmkrrkgxzxyflqpqv,POINT (75.089931078006 18.9647138461843),POINT (72.3136983922871 1.1264369659987),2023-01-19-17:53:06,iaztmdtsiurrveolseeo
yemiqjirupkfjvcxikwv,POINT (85.8539712314943 95.4846819130221),POINT (82.7518340338511 16.5614127950213),2023-01-19-17:53:06,lpxlqmqjulzxaurhnirw
zwsxpzwasbizqvjfjcyv,POINT (39.3489952747157 36.2855498083647),POINT (58.9211425906216 30.0255147506498),2023-01-19-17:53:06,zjpiekrbqtlnjqjimskl
zachqdpwdhkdohirjxfr,POINT (83.2878821523762 77.548101769138),POINT (29.3011582217685 48.1564970308339),2023-01-19-17:53:06,sjmjxxgnkeqxvpsqypjg
apiccwkvacsburtupzwm,POINT (98.4994954216318 55.9337705460607),POINT (71.5582445842387 37.3973668031573),2023-01-19-17:53:06,qkmqgdrvzcxsgeuakxum
szqzpmyvdpeoyudbvdwu,POINT (98.0774941333058 5.7483793759212),POINT (55.2520228592746 4.1337038862736),2023-01-19-17:53:06,qfbneghemyclnpanodhj
qjczgdeuubmwhwoqchno,POINT (21.1596471302356 42.7823936792112),POINT (8.3108777489128 18.743202996476),2023-01-19-17:53:06,odiqxtfukhhashxjkjrt
wjucmwojcraensclnvnt,POINT (83.0413248101997 47.7623950024223),POINT (49.7326973568691 16.0191340720753),2023-01-19-17:53:06,bfcvnlwtzbldsmunzdsx
ruhlftoymswrmgmgihtk,POINT (98.4537201448173 49.6935213490054),POINT (42.0373772283101 79.2772051456442),2023-01-19-17:53:06,iihuysjeztaqqeykygyk
nbekptgmptgnzkhqhxyx,POINT (75.5734325157967 39.340833370295),POINT (63.9134225124464 96.6071910667936),2023-01-19-17:53:06,ogtqparhodqjfuaahkqg
ucnsiyyhtimwunwdmpne,POINT (74.7591317747536 36.1753680775458),POINT (50.4715475356652 65.5583189943484),2023-01-19-17:53:06,dnqirhxdsxshhpsdklny
ariakkijtvwfcayyrqhz,POINT (59.5346701088405 31.8149995476847),POINT (64.9799354905138 93.7404361825321),2023-01-19-17:53:06,tbgxbetrrdrafjkkwktq
lnnmtomchsvcstbodbuy,POINT (3.3398767672758 93.6862679665721),POINT (3.6787537364363 2.2924456335953),2023-01-19-17:53:06,igzerlufrklpzoqzjdja
xmcefgeygvequipaqtgj,POINT (82.2179094153726 79.5602483427918),POINT (79.4401744162308 6.4288962052695),2023-01-19-17:53:06,daclqhceteevjagtcopz
zsvuqelwgpvpfhoreizb,POINT (63.9874755827767 23.3996695222985),POINT (11.6615882479227 29.9566350558605),2023-01-19-17:53:06,wyshlxilybdajaigpxdm
bspxzbzeqyzxxcikcsbl,POINT (5.0469278292455 17.6443588555475),POINT (59.5339503579213 55.7084344463207),2023-01-19-17:53:06,lhmxownvdhfeacxdbucq
ejqkyohyfzmotulscprr,POINT (84.9992827792784 39.4571749697254),POINT (51.3484389438989 12.8858378147389),2023-01-19-17:53:06,hskypcndpxlgtbkmenkw
etdduipntltgwghaxjnd,POINT (24.0982445635638 10.0629485360419),POINT (50.2351553607513 88.6638732973472),2023-01-19-17:53:06,wmrktejqqagkfgwuxtyr
fizizycjaigqasalfwob,POINT (90.0322087439262 17.3224814027807),POINT (2.2358118508493 74.4699269583332),2023-01-19-17:53:06,ncehwzfkgprtnyjhgzog
sgqwyokuowhhlytcekwo,POINT (21.8557073442494 84.6381995790988),POINT (12.2090736971863 26.9922351423952),2023-01-19-17:53:06,teaemlioishrmzwldlaa
tuesucrncwiknqhytfwl,POINT (77.0982895799821 33.6479366312772),POINT (16.5343512256268 71.6208563788705),2023-01-19-17:53:06,rexcilrcwhjikkgwjqfm
bykbxdfkkpbdgcegoazj,POINT (32.756956243788 24.0555423325099),POINT (76.2205372434557 17.2628219999667),2023-01-19-17:53:06,lafbsijebzaizxxyqjgv
draeemsnflnhxhteqmwb,POINT (72.0175245245003 73.9759510484609),POINT (43.313936949867 27.5354847034089),2023-01-19-17:53:06,apqzlytrhrrniaejkmnk
ygggdrxvoylwgdonbawk,POINT (96.2381546018347 20.7535564121743),POINT (63.4740998804909 79.4387069284049),2023-01-19-17:53:06,xgtnrhktrcodissljmmf
niyrdvmgmbwvfufxfffs,POINT (12.0100972336522 80.9465901448213),POINT (82.284731998785 88.9077245278367),2023-01-19-17:53:06,vogfwaprgsslwtqswwwv
srrshvvjjurkjsbuqrnk,POINT (76.7019157235306 39.329700972607),POINT (33.9146821657075 8.164262942907),2023-01-19-17:53:06,jmlkqruatpeusabdumnh
owaltqddbvwjtdfgjszj,POINT (43.203750268934 49.8974173994127),POINT (32.1353416554709 41.205986908839),2023-01-19-17:53:06,csqpdxfsliemldgcajdg
wnqrhjhjqdbjzadcjndm,POINT (1.5568487918872 41.576038696761),POINT (75.7106113430762 34.7791501409807),2023-01-19-17:53:06,vgskcwotkzfsoalrmakm
zenqdqfuliinzjzldhuv,POINT (46.1038122036542 12.7642129196358),POINT (65.6049964149346 26.5358283801816),2023-01-19-17:53:06,yrkxlyfkpzyrpeanzkcz
smgeqitmwjbvygdcdmpg,POINT (88.7999535513105 97.0650785011235),POINT (65.0092080889198 77.934863054511),2023-01-19-17:53:06,rgsxhpsbsbxxptahqhvh
wbtgrtyznkaxzajljttb,POINT (20.8433980748083 54.176691849461),POINT (29.3847921377512 17.0017146059479),2023-01-19-17:53:06,secgpsvqdltxnbaqrydm
oocbnhvehxcotdemfmjd,POINT (31.1959368558582 88.0658704848808),POINT (26.564115775963 79.9027629378317),2023-01-19-17:53:06,czphurcdfdlyuegtqxtw
acshujgwixdguavjtyou,POINT (34.5624475406794 26.5495734740164),POINT (51.2139311081872 31.1539075791854),2023-01-19-17:53:06,eiscjfrpbercopkarcrs
cequcmbqlekbngmienpa,POINT (2.0323768640865 27.1073718611099),POINT (64.2076187211369 70.4323098982963),2023-01-19-17:53:06,hgkjnjvnclrgugbpxcrr
