region,origin_coord,destination_coord,datetime,datasource
nezorefeilqfcsckzyfg,POINT (56.9987752909459 19.9769240202069),POINT (65.8456986037542 36.0713966349401),2023-01-19-17:51:34,ebvlzjstquxceiakrfmu
dadfapkcxuqyuwfseaby,POINT (32.4118011063972 8.2588911976372),POINT (45.6603092779762 9.4962637355096),2023-01-19-17:51:34,iyfsqkubcxuooqhuxqrq
hetbvligxwzbfwsikhji,POINT (46.2291495318692 40.9820081714516),POINT (6.594606606791 77.2944465126266),2023-01-19-17:51:34,fdygenhsvommbecuqqys
gxpydstwljecxoewgjqn,POINT (78.3978537774524 91.0468532369971),POINT (60.9138972087421 58.043639463116),2023-01-19-17:51:34,oozjekbnoujdcvhzzwud
kxruhmqddboluahtfdbc,POINT (24.8980844017587 11.5865980400721),POINT (48.642788916176 16.1869897865046),2023-01-19-17:51:34,thadwufjdseoeijowenx
zlkdxclmvmcmlgyomogu,POINT (1.4689033879186 33.9418030872211),POINT (56.1879030355765 76.7877171802195),2023-01-19-17:51:34,spgpunmmuuvjyrjgfktk
ducyosspdycixwyruzry,POINT (65.9843685427762 88.0280353202645),POINT (69.9912823601917 88.1645421445254),2023-01-19-17:51:34,rimyhuprzajxnjtfpzbn
tisjpdrvlcunqwvvaehh,POINT (19.6378352456647 87.7177677275224),POINT (66.7524116912215 18.3489471818141),2023-01-19-17:51:34,ozksroulehvyzwabdsix
ejnqjjmuemymsbczgoye,POINT (16.2452514912746 29.4363209547161),POINT (10.4686271946521 50.5734761681775),2023-01-19-17:51:34,hutkogvlyvywtgksswti
zdfigdixsyzivwxlujhz,POINT (63.6790554632757 56.9064334183824),POINT (84.2723923784884 7.0171456298124),2023-01-19-17:51:34,nbcfnzrxhrqfdapingtn
idqvdtodzpssblkdefwc,POINT (41.8483944815798 36.2291592768548),POINT (15.66277965639 17.6038345837271),2023-01-19-17:51:34,mxgubgdekwsgovixfnva
tndygsrcqtgbanxnwiop,POINT (95.9808603910769 18.9427832747142),POINT (23.957618901063 75.4317368921828),2023-01-19-17:51:34,sjgbkmidatchmjamldux
sqyfduaovyxpelhbhhrw,POINT (76.813021868305 58.8024848985815),POINT (64.4764631494096 76.3119396891186),2023-01-19-17:51:34,rjydktpjputoisoqdvkl
sauumnrefmvtjcmdutph,POINT (94.2589966322037 39.2462825182238),POINT (59.4619304155191 18.7603420736247),2023-01-19-17:51:34,gezgabfbardqodfdnjwg
oszxspoqpxfsziowcygr,POINT (11.2932442501806 39.3691949936601),POINT (16.5110284038053 84.9595369774433),2023-01-19-17:51:34,uwuzkcjmaqwthcilzwny
eoekzyujyllskkrvfaej,POINT (68.1712755121593 56.7017968733002),POINT (13.8916790837809 89.6690864691453),2023-01-19-17:51:34,jeqbaurbpggzqqwkmxer
xbvaozdflkljgzrqczgp,POINT (46.5898102279314 85.5055425812257),POINT (77.2408352472035 6.9951900181156),2023-01-19-17:51:34,zcuurnxadfotpphnqslp
aewjldvpmrmwdmarpqdb,POINT (15.081553702886 10.5251166035502),POINT (62.6302193112762 26.3224113398785),2023-01-19-17:51:34,cufuiilsstwydwjjlntg
qshuofyawvmgncytlqpx,POINT (26.265707874165 59.3338867542032),POINT (34.6066650763312 7.696485717839),2023-01-19-17:51:34,vrrdokbzbiccpfczcikq
ygduivknrugjjiaqbgqi,POINT (66.3777887099048 67.5010563669249),POINT (25.9501595164104 81.6053275852451),2023-01-19-17:51:34,afczjpyklzgghfmlvjll
ylnwavczyfskprgbfdtb,POINT (89.8930349234148 7.6366892741365),POINT (40.2175971850626 57.7754718598247),2023-01-19-17:51:34,webrcrjwevigdjtgmune
xgyssdudpjcsryvucasz,POINT (67.4866014476935 40.9320172157623),POINT (73.9509687996034 84.2141614469962),2023-01-19-17:51:34,cpwxqvvdykjhfogkduqt
fqqdryymwrevirjuuqyq,POINT (40.6528535944948 96.5947239595256),POINT (35.5430449273527 34.4310055074692),2023-01-19-17:51:34,pbtwossxbtwfnfqqqnhv
jynzcwiiellveqzyqtdo,POINT (73.8696295748012 75.3451710556973),POINT (58.8111686795866 24.7677254624329),2023-01-19-17:51:34,nqxaclkppehmkbrvkjzq
hmpjywkxizanglfymacx,POINT (40.7794876335567 82.9175709936874),POINT (83.6901421217033 80.8141496063717),2023-01-19-17:51:34,bjsxrrrmagjrscqnvfex
taldwboxbsigcxtylbjg,POINT (66.7656054074465 10.7706997550423),POINT (27.6110719339231 44.1251115603711),2023-01-19-17:51:34,ebxbjerjwmeliodoahts
pvbwyactdvobckjlzkld,POINT (41.4728395961808 86.9455243577001),POINT (79.4123207919751 5.6632521197883),2023-01-19-17:51:34,wnszqhpnhilyanhmqtjr
ezqlncwzizsmfqtqpvfz,POINT (50.5504619691916 4.0628160701799),POINT (28.7042321587908 77.4302873608802),2023-01-19-17:51:34,gcvqqsalwvjladqbdtmj
znhhxsrhanzmhnrfcsvc,POINT (34.9726941437833 36.380766530276),POINT (90.7225502993864 97.6038672132746),2023-01-19-17:51:34,fvzpsghkdtfvyclhezyw
nlmnhmntatkolhlhnvdq,POINT (16.1760350501581 23.671149875385),POINT (98.3785321879158 6.4590353607813),2023-01-19-17:51:34,nftjpuhgrysnhaowaybn
oygyevgsgxipzrjjglkb,POINT (30.0273435527851 18.5298832761389),POINT (66.0382802222158 84.1230600711683),2023-01-19-17:51:34,qubvybqjnzxpupcyudbg
fgjehqjrincyjfjczmjj,POINT (92.3521446512134 96.5361291079095),POINT (94.5576564218705 31.2416718796096),2023-01-19-17:51:34,wmyqmnhoddvyfcgkkrqn
vgjbbhursbudrkvdflgb,POINT (59.0903244054122 54.7234987595145),POINT (83.6698753732913 55.8373897116588),2023-01-19-17:51:34,dwgcuapginscrokciakh
dksyuqeqblsxgbozieii,POINT (90.4855509412428 58.1685371478687),POINT (14.7417713189725 70.8343022255607),2023-01-19-17:51:34,cxiyftqjipkcfbjgzmoj
loatrnlyamuymyjebivz,POINT (31.2321411484034 97.9277716896322),POINT (10.8109654531748 1.9043168231601),2023-01-19-17:51:34,vdnyscpdaynsrjwesphg
xtfnzzouahoqkbzvmbqf,POINT (61.4070552418346 48.4085550283959),POINT (26.189666534418 22.7127579340714),2023-01-19-17:51:34,yvmrcuwcqbmpwylpxobc
onboqfglyqkqrykkbvfh,POINT (65.7992123236124 15.5466514782595),POINT (72.2685865299477 80.7142464541069),2023-01-19-17:51:34,paaligzugneemepftpvb
npzkfgtamiezgsflayjv,POINT (77.5971804707756 68.4680125062387),POINT (79.2088010169393 14.582863289657),2023-01-19-17:51:34,qurmkbozokwhlikwxkmn
kkewkvypuwcfvmbbvzrn,POINT (44.8999636413833 13.4677183768596),POINT (24.1008018707024 68.0031848145184),2023-01-19-17:51:34,xfflimossceaepwyvlws
mdwcbfpqshbqfrsraviy,POINT (45.9667003016312 56.6451256055105),POINT (15.9782315716706 40.2645908419196),2023-01-19-17:51:34,vdlprddzhyphaxqstqwl
qquzjqzmaquddvndpfjn,POINT (37.7186845326281 48.6729778680696),POINT (59.5401591036208 96.521384961404),2023-01-19-17:51:34,vpejjwhpjwgsqdzpptav
diagwqkxgqqguiarrixg,POINT (80.4450403615144 82.5155133943409),POINT (88.8216296326393 20.6391571331558),2023-01-19-17:51:34,svzoicubnprcioolnofq
oeqywefbuzpgceukldvq,POINT (67.4093847014737 18.9384205242855),POINT (93.8640553191222 78.997253856319),2023-01-19-17:51:34,svvdgknsdtzwbcfbwgok
ageiyrvicgowxuawnrrw,POINT (74.9073777127861 63.9788765533414),POINT (6.3504201945163 30.7578074288234),2023-01-19-17:51:34,lxuejqjvfcgfaadpiufn
ehaqnxvnfdkceegxcbmw,POINT (27.2793458389027 81.1838591295587),POINT (74.2318250890055 76.4677534838885),2023-01-19-17:51:34,qnoduabsvwhffjvmktpq
dpkbkvpafkxonxbosimo,POINT (79.260379240388 81.4546445045899),POINT (5.9346665876935 92.7543441502964),2023-01-19-17:51:34,cpycewujkzumhwfcuzie
ezttfbifcftahaubwclk,POINT (3.009383686577 93.7077691596469),POINT (6.2265741593983 65.4440253364529),2023-01-19-17:51:34,bbbunsqkhhusqlboywtx
fxqbyppsjazsfajzayez,POINT (26.8876844869429 19.6395317931242),POINT (54.6145852590889 30.571415586517),2023-01-19-17:51:34,mbbswfcsipnzsghhaqih
konkggxvuctjonyvkfsj,POINT (8.8055138799687 9.9031571393586),POINT (70.4502753765455 38.0339441390053),2023-01-19-17:51:34,hfifutmlfdhixnmpxzwj
bepbxyagsitkopkibhaa,POINT (15.1438488899492 52.2366304437808),POINT (24.8261325406876 52.5467302641598),2023-01-19-17:51:34,crxggjqkyqetqqmkhxfn
xhxzofswbqttnpusbvvc,POINT (32.4343191270521 27.5443577251147),POINT (68.4081411507574 26.4754775462064),2023-01-19-17:51:34,bsjelmemxdjususmrlkp
nyxqtopzffnjgxdlnlur,POINT (83.651104169104 98.5270752185806),POINT (48.8759213862528 12.572071828119),2023-01-19-17:51:34,axiaznczvffafcvgzqqs
hbszmipvcvisoxrwyzxg,POINT (8.6608691332863 45.4065493634329),POINT (23.791587351987 97.7666911945271),2023-01-19-17:51:34,jtcoddakuuwmncgqlxvu
jqqqyyyubkcdkcprxinu,POINT (5.8495513149097 9.4223855520201),POINT (84.9027388237776 31.1608488387302),2023-01-19-17:51:34,fbasdckzcakladxxbrjg
vntbfkelyfzkfhmejmhj,POINT (31.2725630416505 98.5993441150376),POINT (45.1005886894047 42.1889508780176),2023-01-19-17:51:34,pcxcmjpwtzocairddbzn
qntbvtgyqwwejepyojbr,POINT (68.1894706720636 67.4078567998854),POINT (33.1616684197089 62.6095657290157),2023-01-19-17:51:34,myhlnxlovhdfubkwcoei
mrtxwrbjklnshaktruqw,POINT (73.2274336233701 79.9651910052643),POINT (9.3156865360379 34.936480503092),2023-01-19-17:51:34,enkzjufspraisjalrrvx
ipauuawdnwdsortxzacg,POINT (19.1301613473477 30.7097615071468),POINT (97.9216453735467 71.5788223099775),2023-01-19-17:51:34,obgcqalwvpzpsirljmlz
ekciyeorrbryxguruaca,POINT (62.6986683079556 20.3970675772038),POINT (67.0204998770824 27.7859299625125),2023-01-19-17:51:34,phksuudgdostulgtwyfs
pycayfcillyrzczgqmaq,POINT (77.4574759923128 19.0717984903734),POINT (62.1984530559663 80.239941750489),2023-01-19-17:51:34,xnvqanshwrwuvsuoagah
otgwgjwptiocbqacowff,POINT (12.1887076455527 61.2140221026527),POINT (1.2302124986898 97.153317607754),2023-01-19-17:51:34,jrkyxncaohcxhesiertw
nvanvyhoikixegfkhxdp,POINT (46.1414053268172 77.6494720035277),POINT (13.0177348685107 87.4504183884086),2023-01-19-17:51:34,kwqbfxfetzzycvnxrssi
jpptfbnvreymlnjelhgl,POINT (80.2183875791551 90.2925927727468),POINT (97.8746772970562 1.3571034739458),2023-01-19-17:51:34,duuhjqknjiwwlyamaiuj
ymkblimhczvtewgzyccp,POINT (96.4909760361288 15.0215305346592),POINT (83.6768753921844 39.9252093915152),2023-01-19-17:51:34,dnxppzkbenjeykmanajn
fsjoxvltjadoydazvhwe,POINT (21.0520315377434 36.1196804681556),POINT (7.3339438281554 53.1640199810745),2023-01-19-17:51:34,fnyniqcwtdhzhmivtqaw
urzdmhpujcwxnrtfpspc,POINT (81.4062452048828 27.3296378287899),POINT (9.6922649215556 12.9025403953428),2023-01-19-17:51:34,zzdfofexlhqhrdmfqkxe
pbyoszpczikxmkgdocbd,POINT (88.6362932163099 73.6689114972525),POINT (64.5123345302208 11.5913121877548),2023-01-19-17:51:34,lpacaupyuqotujshmgfc
yztvirsrbamqtoxieruf,POINT (37.978750651972 83.8053115704047),POINT (64.5408569857281 77.8273943575401),2023-01-19-17:51:34,jmlxfoqhxpmwpyfanlvy
jemgvvtruygptchibblz,POINT (52.4167938662473 10.7601260338866),POINT (22.9169011323076 14.796993367092),2023-01-19-17:51:34,uprhecvqkorawswhvrtp
vajythwueymrihbmytxb,POINT (97.3674359655176 30.1054333843485),POINT (29.2326214963911 52.0516626816088),2023-01-19-17:51:35,acxppdgkddkeasdgolco
ixqhcjnpsddbyysircgb,POINT (13.9816442389424 12.6401092944969),POINT (94.7923668273435 10.5653868885816),2023-01-19-17:51:35,uxgeowegdxukfydbckfu
ngilgupvrusjwlehkouy,POINT (29.9079902783271 24.886011971879),POINT (63.4342677035545 37.7205796533549),2023-01-19-17:51:35,mwdhdbopppmpssnuvtan
xxckpkexsgrlurombnfs,POINT (71.0441342365561 25.2508291242326),POINT (61.792989921993 89.1613649004478),2023-01-19-17:51:35,xxjroqgtivwtzebapgti
ygqviguwfqootztyxaak,POINT (36.2150967925584 63.4485174219917),POINT (88.5869259492791 43.1713303025707),2023-01-19-17:51:35,budptlxceuozhadphtij
ycurnlbggssdhydlcnyn,POINT (64.923300117245 47.9993341688782),POINT (70.7218777117933 87.0347393101092),2023-01-19-17:51:35,awaxsaywrguewqrzmeib
qwvitcwpezyxadlcgckw,POINT (87.2195406222433 27.1203144701758),POINT (92.7149232976283 81.3145537885293),2023-01-19-17:51:35,scwagsyxngxpnjfrezzl
wulzhbnjojqnyxvadokc,POINT (81.4689497708558 22.8858096990437),POINT (61.6515078945908 13.2118162552529),2023-01-19-17:51:35,awvltetfyqxagekfscwh
yexbbpadwzzasqpwqmkl,POINT (88.4714106432549 41.6852382736563),POINT (78.3440942378944 75.1817807396214),2023-01-19-17:51:35,kpqgdgreyiwjqwjgpigq
ntebcgsrfcwocsibdzyb,POINT (40.5224208154589 55.183015600427),POINT (82.971297558415 62.2419002154693),2023-01-19-17:51:35,jqmalkjdbqmsyicktejw
pcewhioyyynzzpyojntw,POINT (87.414105452265 50.8409294690973),POINT (73.1271387964175 25.6916061807988),2023-01-19-17:51:35,cglmlcvtpjqtemkpjucv
xyzdxpxbyihlcqkuhvgt,POINT (70.2018172696907 62.8469501493206),POINT (33.1039139725294 52.6380276066794),2023-01-19-17:51:35,juwwpobpelyvacqjlhxd
qslydnojegnonovpclte,POINT (36.0034542454858 75.9677506811198),POINT (66.0238390530163 31.035353627024),2023-01-19-17:51:35,igoefjyulzuzmnbnyahe
adfypixavechjdxbwinx,POINT (47.9454858319641 70.7012319402815),POINT (63.2436802657613 15.8962828959735),2023-01-19-17:51:35,oaiuzusgdjjogclsznfa
vcnzrkqhabkoxyjimmtb,POINT (41.0857473645583 13.3742748149296),POINT (61.3914465600571 75.158939782568),2023-01-19-17:51:35,qhnjifrihaqddoxxaaja
wwxtcbmkfyrfjmnooqgb,POINT (73.9194331477586 86.9415812867967),POINT (48.5927019972586 26.488420765878),2023-01-19-17:51:35,wgsoadrviipkzdstjhrg
jfsointwriyjlmkmydhg,POINT (37.0159572136719 94.9638421728432),POINT (65.633805478273 35.5915728331104),2023-01-19-17:51:35,chqoqsnllbebzrheynue
mszmggjxxtzuvholfbln,POINT (95.2022223269334 28.912239530568),POINT (48.8453821218349 29.480485052349),2023-01-19-17:51:35,uevwfpwpkkovbgicgzlp
ltyichyujsfajuxmysnf,POINT (97.5564560318196 29.3677064675841),POINT (23.8746970133096 57.2581635221324),2023-01-19-17:51:35,tnchiteomxxdjezurslz
dtnaxzeelijhzddpzdey,POINT (52.3677286247536 91.6799851320687),POINT (84.6231885228134 70.9046701137969),2023-01-19-17:51:35,anwpmsgemjqtbxghwsxu
dxdsbcjwvdfrdslmypuy,POINT (87.1117239748692 97.9025796514564),POINT (85.3942422829402 59.9521073673097),2023-01-19-17:51:35,hfxoxjebolpjqavzajdn
jmienhwqguuqkxadudjz,POINT (62.3558168451931 64.937566707945),POINT (43.5903626735187 64.9825580890419),2023-01-19-17:51:35,zpbzvyxenvnubopugqaq
wapekpgoygmtfjudptgv,POINT (82.4917466419186 34.5689397820491),POINT (53.5321998400787 93.247284032515),2023-01-19-17:51:35,wefddykklwsqlkxpawkn
opaqcsvyrbcxjauxkwpm,POINT (85.2745755835845 4.0185393379504),POINT (59.8264342447444 10.235068850958),2023-01-19-17:51:35,tjokvzwjxyfnexdmgtna
iegvdpqgnclhiatsknsf,POINT (57.4935144401764 22.4661739526521),POINT (64.9121588549032 48.857642200385),2023-01-19-17:51:35,cmynwklcgbspltohdngy
tsxhxfzeuzovbmrfygdi,POINT (33.6459962523563 62.4422749909839),POINT (97.2986487844461 92.8237147142706),2023-01-19-17:51:35,fndthntxabxihqwfnojg
tiqxptseqahqionjpwoq,POINT (27.2860612394794 36.4156283106126),POINT (76.3209371507489 41.3729306182983),2023-01-19-17:51:35,rrhkjjeruajqlletrkok
kjyaorxwwhnqkyfxdlvn,POINT (89.9733675369626 17.5125034964302),POINT (20.1980011271631 40.8795575230929),2023-01-19-17:51:35,bvmnjwdopcrbhthxatjr
ciivrxbvwffhvdnxjunr,POINT (68.0420273241896 4.6023127664121),POINT (19.5588015890735 85.6070335184387),2023-01-19-17:51:35,aibczfiigtlutzbzjvil
jjnbrwgmjgoyedkyqsei,POINT (75.1049289946356 73.0999037363091),POINT (96.1228638241185 45.4549823164476),2023-01-19-17:51:35,iwgyekogzvxabvgfylid
eliuugyeqadqohzomvha,POINT (35.327331688927 46.6698688900451),POINT (37.8770032991918 61.4687545612721),2023-01-19-17:51:35,yzcaywfwpfldbnaiogqa
mwcifakgpocuvzpkhvzs,POINT (54.8451987862105 9.9444539527296),POINT (85.2124974992199 14.2051315742628),2023-01-19-17:51:35,dchmlgwphahaptrxcscl
pmpksikmtvxxisbbfzep,POINT (60.4150648549224 85.6923307537143),POINT (73.093813882795 68.4824873140646),2023-01-19-17:51:35,fxienqsandlsvinrrldo
myecqhiretmzirlxmixw,POINT (77.3744404690236 24.7150232103502),POINT (33.3504180726695 57.8762778299419),2023-01-19-17:51:35,jddqpgrmkrrkarpacrrj
doooyfvilrejtnvubunh,POINT (8.4788820103789 20.3415961323276),POINT (56.4069792357781 67.6812051190121),2023-01-19-17:51:35,qtfvpqgagxppqsesuijq
tjmddavnukpzgfuhldkm,POINT (11.0871485827053 50.9755984109407),POINT (40.1508260786047 1.254957349616),2023-01-19-17:51:35,zsdgsmdfpmglklkteiat
ucnsmngoukfmapszhnoe,POINT (97.1332435089635 63.0800863601493),POINT (69.9926774926589 66.3939958743497),2023-01-19-17:51:35,ajcfoallnpgefgwamiqt
vnzepjlhnypbxkkhyrfi,POINT (79.01601913975 96.2095672130768),POINT (52.4578089190681 98.9567152944668),2023-01-19-17:51:35,uoqdutibjnbxhjrvqfqg
ybkmxsmpdwuhnomqmzii,POINT (1.2338086572594 39.6730235576183),POINT (36.0129993917574 62.8016306466478),2023-01-19-17:51:35,fvbtssqinlpukzblotos
slstyeiddqfgwdqtypli,POINT (3.6370298066732 97.6086759064158),POINT (55.6636261409232 56.0788762826497),2023-01-19-17:51:35,brvzriigwbzbmneecggg
yxcifddgqbrumdbhsfyz,POINT (32.9151537788576 8.9685563389542),POINT (25.9463901105037 57.3042537890704),2023-01-19-17:51:35,lukmvcvctqlrrsyqtttn
jckdxikcygjththjshti,POINT (97.5108612526116 4.3122897565887),POINT (77.0259372553694 79.3303634364714),2023-01-19-17:51:35,bmvjlctfdhbgjrdfniqs
tblltpzigdzwzbrfzkpa,POINT (90.7235410273026 92.0702952772242),POINT (93.9776441805499 44.3777931120338),2023-01-19-17:51:35,kttgckhmzxlpgdbxkkvl
cfggtemyakirfizgoupt,POINT (29.8187206671158 81.9290450790774),POINT (22.1502714589961 88.0507479321526),2023-01-19-17:51:35,mtezillbohvbojguidaf
zesfvdgyugaoerptttgu,POINT (24.4548751387984 2.105212102933),POINT (18.0101311135188 93.7524108364963),2023-01-19-17:51:35,ekactzqfmitmibzdloub
uwmhlwgvfefykpwrorwn,POINT (19.1573520238836 55.8394555546356),POINT (60.7836117575993 95.8828063716253),2023-01-19-17:51:35,kbtvmttjmcqzfmbxdiea
iqadlcgapocssrhixfqy,POINT (8.0666689872464 81.3541065437552),POINT (71.1597860460209 33.3421409950467),2023-01-19-17:51:35,uwzdwahsdzpuyubmvplp
psfsignmzqdtbwpiqwxw,POINT (33.750781999175 96.7148577419905),POINT (46.5837245553137 8.051206772274),2023-01-19-17:51:35,agdjrgyiapnmwaatovsn
qsarmhpiszfjcqiphzdy,POINT (17.5144685533615 88.8756227795473),POINT (19.8161208339393 72.1656227521608),2023-01-19-17:51:35,waoxvbahkdvscbmpkhyu
mvkwxhcoksilihnidzyf,POINT (30.9580516696628 84.4055852830995),POINT (70.5787202312114 90.7878361152108),2023-01-19-17:51:35,ngpjgcxtjlqfbmknpdaq
onlbfverllqouxwlbsfc,POINT (30.3510843644963 71.2338981477175),POINT (35.0565738360374 19.5512399440892),2023-01-19-17:51:35,wmskpeedqocqvxxeoydk
mupkvwhjqthiiyliprpu,POINT (76.6629796320991 49.7675464733004),POINT (33.9082285496441 7.6389191905174),2023-01-19-17:51:35,akhajwblyfkppndoubrn
ufpjedqfihqhrmiklxdj,POINT (24.837488566886 96.1781057690658),POINT (84.162685362901 71.3333032517009),2023-01-19-17:51:35,fbtaerzuvaebbffqrupg
ngmsjsvhstvgmkmyvrhi,POINT (51.7487308424481 66.0531953899049),POINT (98.0680059074773 66.8653782263964),2023-01-19-17:51:35,jcarvujdvgibvqzwzlya
oboypxshgkzsxtonfyls,POINT (13.2466605937843 74.3416067445022),POINT (95.2649252793574 62.8842034160003),2023-01-19-17:51:35,ngqltdmipnshlevoezbi
voqmzifynjkgpdjbbajr,POINT (58.7720084958768 37.1460398953139),POINT (73.3472517578881 72.1662380303224),2023-01-19-17:51:35,sulusnpvfwepchisuguh
eslquiqjrmzcjspekthk,POINT (9.0078594518907 38.1483075907137),POINT (86.0663601629431 84.1022888415754),2023-01-19-17:51:35,lwqdokzhahxeglchraou
tplkpjfdjohhlgwkuycl,POINT (12.2603174419943 92.60696805675),POINT (24.9978518177645 17.4317447120056),2023-01-19-17:51:35,ovysflhguujzkowghmod
zneyzospjlvnzvycyekn,POINT (70.1598636682808 89.9177121753508),POINT (16.37864109137 82.1517481173916),2023-01-19-17:51:35,ptkpojtfjfkcvaxkwbbe
jvmowvinybvroxjiatej,POINT (82.7102857730466 53.823466973858),POINT (23.5363288663356 54.8003267839146),2023-01-19-17:51:35,imlpdmrtqwcvismgriln
cvjljifzjnbpynadnkll,POINT (45.0393883446596 64.8304742879178),POINT (81.7255289592797 71.2232091219888),2023-01-19-17:51:35,yoduddnulschkjvzurts
rynydxgrpsurwpnborch,POINT (76.2055189931016 68.9214662497661),POINT (32.3437443895146 24.3313154503406),2023-01-19-17:51:35,yvsbvrqpziyymanrmwjx
ncvpgwlzzueykmyxatic,POINT (56.4436916411733 36.3375933028805),POINT (10.4654413061734 98.6168973428523),2023-01-19-17:51:35,wvmoxoccxmhaqtdncukc
fqlxfpyolxrhchztuojr,POINT (97.7606704514751 70.4334934283754),POINT (73.1838396088447 52.2738697719504),2023-01-19-17:51:35,mssqkuzydkkgkiudvexs
zgjhuoentcmwalglmzhj,POINT (15.5384807080138 73.7307940092879),POINT (36.4114828810365 36.4824725471636),2023-01-19-17:51:35,pkvcrjklnccnzuyrckke
tohugnzncsbfuvvjhlkn,POINT (12.0599848929418 29.999638270056),POINT (92.253816235687 11.6260321346365),2023-01-19-17:51:35,ybagldzjmraasykusuao
hqgfqoqkjrbygjjqdsda,POINT (25.9610818949828 2.4765632377356),POINT (14.8882138076257 16.9078058248872),2023-01-19-17:51:35,jncthvmpxojdbaruxubo
tvqwcjwhnrgcgrckjxks,POINT (62.5568622400209 79.2594129527939),POINT (53.4776710556522 44.5963464750592),2023-01-19-17:51:35,bugozucroafqtfnqorvp
asptqcvsglisbkvvbxoq,POINT (4.1213493418186 35.9633996693479),POINT (46.3259506448495 74.6524479223076),2023-01-19-17:51:35,rxncfkpkfffagewevlst
sorbadwpnrvsernwtfkx,POINT (34.9229125208387 81.5133986418827),POINT (15.1324101732488 36.8570618210772),2023-01-19-17:51:35,wbsngrxwatffaylgqntm
kihdionlrocrnnvxzytg,POINT (85.0417579593969 12.0917814901426),POINT (61.5291121644186 24.6507321877073),2023-01-19-17:51:35,nhwptggxbfpoojixsutn
ibqpgfwtuxbzgvruhbah,POINT (78.6257743994512 10.2800275898517),POINT (42.6657181495082 51.0820403106427),2023-01-19-17:51:35,twxwhzovrbimpoamoayv
szdzlpkhkhqqauyavxho,POINT (33.7352227847718 38.3084840539261),POINT (53.5329942625173 87.4979538862773),2023-01-19-17:51:35,pvydmtotffmpokyxukpf
dhnxwrvmrtowqzeyqujm,POINT (44.6954830077448 61.0269023035297),POINT (58.0028244997509 52.759717901647),2023-01-19-17:51:35,fqdlxbnvlhofzjtndprs
nsrdtqveuptnjtnhhhvm,POINT (78.7132521407327 33.2100729351378),POINT (82.9119164380053 8.0384344571863),2023-01-19-17:51:35,iqootaihejohmibotksk
gvuhxwsbzbcrvfhrrlcy,POINT (84.426292072461 25.707296379315),POINT (32.5529301604023 87.7153523109082),2023-01-19-17:51:35,qxnzrrujhomgmeywjatu
kzmwvhuayezmkjntjrff,POINT (64.6907299498953 1.1175008929987),POINT (76.5346313204348 37.5474473796777),2023-01-19-17:51:35,yrlixrcgvbxzbepajvwg
owjqigwkdxvqngdowxoi,POINT (80.8372940018279 39.5730937911563),POINT (48.5693938248475 69.7773458527012),2023-01-19-17:51:35,pcpkfpdofkxrcebckxrx
zwdqecpsameuetjntkey,POINT (88.3100375059732 64.1245500332957),POINT (31.0705766292796 90.45528445414),2023-01-19-17:51:35,lnjmuqztylfmzhlrredp
lraxmnhnkyjmmwykxpjs,POINT (3.519112197268 72.8158298611161),POINT (28.2796075721085 90.8506981876848),2023-01-19-17:51:35,qnzeidpdskdbzweltbiq
alqaodacquagjilfclnv,POINT (64.0439052851039 71.9605225354234),POINT (48.0400437605966 83.3842695787391),2023-01-19-17:51:35,kfrkmjyjkksndtlingiu
botdnqzxsamoxqyjjnjb,POINT (74.1652269976883 28.6500653351383),POINT (78.6303089596436 45.0716410666388),2023-01-19-17:51:35,frgyjluzzdmnjwvevzbx
uwzfewboynlwrexrxrmv,POINT (98.2578161466834 30.3742101794906),POINT (57.7678837485114 35.238002768313),2023-01-19-17:51:35,yhwxbzavdnulkducwefv
ovlpvmpmeriowjzkspmq,POINT (68.2048589575435 13.5020737682601),POINT (4.7347668091991 67.7930771472702),2023-01-19-17:51:35,evtqqvhgotdplvdfwfkg
bwzngeioeqldfgchruol,POINT (42.1907703224115 6.9617297180755),POINT (49.3938206640372 94.7670688373427),2023-01-19-17:51:35,rukcbmddsrucvihkblob
ubjbknhwnkunspaichwh,POINT (60.6779343133885 10.3126898642007),POINT (74.6782274362925 95.6361005381353),2023-01-19-17:51:35,hmwwvuxwnyizvffmifat
ykhiibmabpzvxlbujuvj,POINT (13.5982948163692 54.2014406348253),POINT (18.2537005918237 21.8965912897162),2023-01-19-17:51:35,nnpugnpuwnbumwtrlwkf
dyrhzcssroqwzkjfbnvp,POINT (78.7813279937801 95.2557175323293),POINT (66.0951848971353 42.2626531104265),2023-01-19-17:51:35,awcvxddvirueksxmdtkk
khvzqjqypltytbmvtylc,POINT (75.7303793618592 39.3990928266969),POINT (76.3459201375379 78.5319619713478),2023-01-19-17:51:35,foyxqebuqztaqdydthwu
efjentkkdkmjufaaadna,POINT (97.1837168046538 90.6477787847973),POINT (50.8484834944341 95.5594412560953),2023-01-19-17:51:35,zhnpzvwsveyfecrseeke
asivpawsryivzyrbtmgf,POINT (38.9053958307293 28.0291455073235),POINT (80.6123970533152 11.0349561696909),2023-01-19-17:51:35,ciqtnnisgxhcupavcphi
awkvwzkjcboopxrawjqz,POINT (24.1136819346397 76.4820644710796),POINT (38.3067366595467 73.6325904585668),2023-01-19-17:51:35,desqpkjqrrjrzadzeben
hlsdyrmgwfhipsgxiifp,POINT (44.2066563818217 76.426197533932),POINT (65.1127343671581 24.2734329763691),2023-01-19-17:51:35,irroljpwqxjtqhltlpei
