region,origin_coord,destination_coord,datetime,datasource
xlydwdsqraqgifgfpdkm,POINT (19.3007798330331 75.1288654383113),POINT (25.8091874723876 30.4777221516571),2023-01-19-17:49:55,ficyohjwmhmwqvsftzel
ilnatmhkthczpdmyyujr,POINT (65.4087511595268 34.7456501519812),POINT (19.8926489948357 38.1028293398903),2023-01-19-17:49:55,ufrjyzhrmdqppofciyme
yhjqjgqlspjoqcwsxjix,POINT (33.7745380480076 41.4744370900846),POINT (13.2247591749323 14.9486523673682),2023-01-19-17:49:55,ocbtfdfwwafkljqrgkvl
noqebqinereiwhdrrzvp,POINT (15.0418977311255 59.1984559053821),POINT (14.3373976903605 7.9005599210503),2023-01-19-17:49:55,awubfauxvxonzsvedsud
znjxylcvckrrywifnlxg,POINT (51.9628029693994 96.0072184561132),POINT (36.3886384389435 85.284974013416),2023-01-19-17:49:55,gmebmnllzgxynbmgcizo
hipycgzjgxypqarxjxie,POINT (74.809679876708 79.7417306614964),POINT (48.2933488776362 75.8848150563957),2023-01-19-17:49:55,geaacegqnzawhtutzfuq
yhdwkabbdizmfvmgqpci,POINT (84.7217108447196 4.1554867785492),POINT (46.7188692750711 30.1916355468791),2023-01-19-17:49:55,jytajevqdxecnxbgdwjg
ohjnwtvnnzixqasiuktz,POINT (25.1258022040773 40.5655962253042),POINT (40.4731173635065 66.7667639265515),2023-01-19-17:49:55,ihsclzsqayccedwujkrq
lcbufdcvjqftwewuxsdi,POINT (5.6363647199917 24.9619634919541),POINT (69.095669116047 37.9738971172284),2023-01-19-17:49:55,oaqsydcjcmtzadeqrmqz
pgpbkkwwucjkqoyppive,POINT (19.4724624599995 48.86364531996),POINT (56.8581685677425 60.4223786873168),2023-01-19-17:49:55,euedbjyfrhzpvvunugek
iycevarhfgpiwhgcbkzt,POINT (44.8145261713515 54.9685675655172),POINT (55.0979575476669 35.9907202604772),2023-01-19-17:49:55,ubiomvijzvuvvlurdwwt
hqgwnyggoxiuvvdytcyb,POINT (72.5756167986225 62.23906639975),POINT (30.2920474492418 75.4796129565768),2023-01-19-17:49:55,afzruybtzxxnaeljrkta
kbzynvkfppsjkhhohjiu,POINT (8.6812947988564 97.1673639703713),POINT (3.3615170004067 24.3932032249359),2023-01-19-17:49:55,odyfulejtwawntgurgnu
vhuizkhsfxvzgypmjwiq,POINT (95.1185602093773 69.4740076480734),POINT (84.8573982513826 98.2645144136724),2023-01-19-17:49:55,ywdpkngvnyrgjoaayyii
kkkocvgzaelbjryilboj,POINT (89.2793365531023 82.4298690622096),POINT (68.8022808886307 87.935719078372),2023-01-19-17:49:55,djdmzlqnkeimrubmnnzp
norojmpofyiwwjndmquf,POINT (87.8799734633543 2.0061166984819),POINT (73.1313779015666 94.2518251835364),2023-01-19-17:49:55,baqfoglgcqtozjpepsun
xfsqjncpkftdannhleaz,POINT (25.7924653800836 52.5157733610186),POINT (24.2320109163788 82.2116820840562),2023-01-19-17:49:55,fftugsccebzlhebpbqhl
rxobeqkwcilynvrbhnik,POINT (21.7529873674453 33.6598152197244),POINT (8.8631085925542 72.5505582774095),2023-01-19-17:49:55,yyftxmurmlwkeseqmxeh
bxbzrfntoxjwmmbiefcx,POINT (79.155853029987 60.3008576998005),POINT (74.71023460427 12.4564963060599),2023-01-19-17:49:55,xeomexgjtxsknonazmxp
sadgifgfysmmlkpeunxj,POINT (83.4384010346739 81.7133299490008),POINT (8.3038912593665 95.7073101964441),2023-01-19-17:49:55,gtpnhdpolfmjmmrqftwa
evlpefpuwpfmfxjscksl,POINT (1.3922510801212 58.237436105109),POINT (52.717022582218 32.8078707368814),2023-01-19-17:49:55,riwxgkwwuznaiaszdvuj
bogwjsnwswlsxumehdko,POINT (33.4312357100908 37.0636301996445),POINT (87.7360733958352 8.3171861587551),2023-01-19-17:49:55,ywwpnuoxjdbeemfupuxu
gtczftaggmbmhdzuhxde,POINT (96.6002730306133 4.7605448516241),POINT (89.7490833131793 77.0448446053443),2023-01-19-17:49:55,qhjfgrzyfxkrowexuyls
ijnfajidlakfqrcwmcse,POINT (13.3912457935377 34.8192880733262),POINT (20.0867392185584 82.4216171649762),2023-01-19-17:49:55,afeydsrircixnivprzys
uyuscuqvnihzqqwpsqko,POINT (46.053583511555 88.0352431845205),POINT (81.3146133705933 74.3471900367479),2023-01-19-17:49:55,qflhrvguwxcztkkgcrws
ertwqjvrhkydterobihq,POINT (67.0922962391819 76.9970987510754),POINT (68.6802299788307 57.3012001719743),2023-01-19-17:49:55,ilfrbqyohuipqfmiruqv
ybftuqfcsqcxvzxwphlb,POINT (77.5102849024868 70.486548426449),POINT (19.2743470361382 26.6071557011966),2023-01-19-17:49:55,ndolqzctpyojxgkxoafl
ijnyhrmbrvtumczryvfz,POINT (55.9847674538842 42.2859595193441),POINT (70.7729624156427 64.4862616656351),2023-01-19-17:49:55,qjifmpouvntsmcahendb
dmxxprxsdaaaopszaqzm,POINT (1.3284264478831 58.3753016622432),POINT (89.8473406449441 53.4704234974998),2023-01-19-17:49:55,nwsddtqydqasulslowap
fsagikqknkbudivobqct,POINT (14.8399241801201 27.7244639113496),POINT (20.3695072687979 26.3697855678116),2023-01-19-17:49:55,oflgnmjhjqdyjeylycku
vushpzbegciguuyimtmg,POINT (12.1123824584866 43.7979774071159),POINT (50.9184698485934 54.9672085510008),2023-01-19-17:49:55,hlfqxwhhswjfwxgrhccz
fflnqqmjpnowrulcqvtf,POINT (57.8880901197463 26.1674494898597),POINT (62.6597920097865 57.6333252777751),2023-01-19-17:49:55,mdnvsdrtslvxhfmsrfrj
umllrgoprvnbtanlxpoz,POINT (59.465993160634 81.2190294301896),POINT (62.6499990187225 50.3892677765576),2023-01-19-17:49:55,funllrcudssttjzpkdlh
omlvdbljjopwrpvdzeqg,POINT (75.2898227667997 10.9951302070388),POINT (83.9077377226809 67.8974370981094),2023-01-19-17:49:55,jkygwvozcabvkjweiowc
xntljoxpwssqrwitdvol,POINT (65.9415023193407 31.9301234115694),POINT (39.8610128102689 12.4893208503668),2023-01-19-17:49:55,kisamnfrwpxnodilqirz
uuozpvwnuttzswpcaoie,POINT (2.3269300251564 89.8636778588017),POINT (43.490328324677 28.0118982215217),2023-01-19-17:49:55,ismaokmyrxqxpwmsbpkh
gcpiqsmvdcfsayguwett,POINT (52.058383397045 87.8108349008501),POINT (96.4098174635569 89.3925673425901),2023-01-19-17:49:55,fwnyofgdmsclabjixbbe
mkhmqbjtsyurqgktlabb,POINT (61.0400315416892 6.3052648311179),POINT (16.3343636444511 46.4012925543404),2023-01-19-17:49:55,haglmqqdzhwrdngjiotu
cbfednkfswocqazmdwkj,POINT (28.7370426157851 40.3082320985027),POINT (45.7955165141811 24.9561346136016),2023-01-19-17:49:55,krikoacdznoiuynoginq
ertswzmwyadaslzcsyou,POINT (62.1548428985484 2.4643794277064),POINT (86.9523186271165 60.9911802958391),2023-01-19-17:49:55,wvdsrpalvzqebdhnxsjm
mxsxgpeqcobgjafiklmw,POINT (95.7859666015612 57.6473412214424),POINT (60.2657579883458 70.0869707370608),2023-01-19-17:49:55,dhgohxxwotuoekkftowy
avjvczefshyglxulvjre,POINT (14.3471951350113 36.6117672458633),POINT (42.1757181756483 37.8440623308058),2023-01-19-17:49:55,pawzhjdfchksyvijxeic
czcaojsasvrmxaaiwbeu,POINT (98.7786185048241 64.2056804350354),POINT (61.3326079260465 96.6718668821097),2023-01-19-17:49:55,zviqnrypegprpkgslrkg
hyhrgrmviimkzjkreadx,POINT (92.8875692310657 7.1526498593623),POINT (83.241728979981 44.6844695469384),2023-01-19-17:49:55,vlvjfhmdqscwhuxmhwug
cvezaivsxohxzivmmfht,POINT (73.928234357547 75.3576419111),POINT (55.8098370075399 47.676004262907),2023-01-19-17:49:55,aotbjaidmmgvbpvssxdd
oiglabjocyepgovmrfab,POINT (81.2365848066407 42.2305366261249),POINT (68.3681816947896 44.7925180206665),2023-01-19-17:49:55,afgpmsyxefeecvwvmpdr
ypknrvndkntbdfdsfelo,POINT (53.930958560907 37.2831009178975),POINT (37.9888745324426 95.2041838612489),2023-01-19-17:49:55,bydljxzplfaeehotxjmn
blrmujkdsczkkiukrjur,POINT (66.2462763411957 59.5036637694084),POINT (87.1836698188501 15.863813280569),2023-01-19-17:49:55,hxtyttkvqocuseknrkjs
twfbggpqucaqgjdlhybe,POINT (73.2051962763456 51.3762017312132),POINT (31.1757238415766 37.3070142801996),2023-01-19-17:49:55,gevysobhzsoslpzmbovq
wjtrbggntpvzmgleoxbz,POINT (43.6144715848829 79.4260973620641),POINT (29.4373426166773 28.9697549809782),2023-01-19-17:49:55,upucpdhlxszxcqsknizm
yrutlhsogxdcaeqbhnps,POINT (31.9764308546605 48.6734485161127),POINT (58.8372068158101 2.0364572429008),2023-01-19-17:49:55,ckdgijllptaxyqsctelm
vczqknveiyesshdpcfsz,POINT (94.9803569930603 7.0574621561244),POINT (15.4545582757113 2.9207699218212),2023-01-19-17:49:55,rgqmhucsfpzqoefraghe
olmpgghwgyotbbjwtbtt,POINT (65.8842605521471 97.1646270330728),POINT (40.6422166723188 98.7219531198393),2023-01-19-17:49:55,jmsqmbynjjbfxyljakoq
nopbebeczpbgbknziezc,POINT (86.1072906188088 19.3743074176688),POINT (29.8104208459239 98.1465449249685),2023-01-19-17:49:55,pkndlthtyxxosldmxcya
rrzkifjotwiwulsponkm,POINT (91.0239886573326 53.9000546845709),POINT (17.8999459734049 33.2216312134291),2023-01-19-17:49:55,bazxmykenvfdjxrjbfgr
glfvtmlxgwqzagfnlirz,POINT (36.0790319324933 66.3423295402766),POINT (53.1910449745638 90.5377538982494),2023-01-19-17:49:55,piyekmgesbiptonbqzak
gtsfgmadfragpphftbql,POINT (9.5025224693707 14.2485557597611),POINT (61.9691110030633 71.2765256957978),2023-01-19-17:49:55,gjgrckniwrsiiplwhaoq
zlnyvhhdgxcjrcnrppop,POINT (67.9441604233035 26.9180005035719),POINT (55.6134587198903 63.0376004941732),2023-01-19-17:49:55,boyglsjanjfoqacktjkx
bpbjkuujsbdpdkqkgeur,POINT (45.6864041434028 41.9485301802716),POINT (18.1772120842592 90.8887240118942),2023-01-19-17:49:55,kzgpzhbwldzsikrxpeld
swudchxnvgijtlmlgytt,POINT (24.6043860770211 5.2165492403495),POINT (3.5057629304589 5.8654127479007),2023-01-19-17:49:55,dncjpsreltrigzkktsvw
fmpoqrwilqewcqvpmtzp,POINT (20.628311237522 8.3466954682248),POINT (76.4029905761467 2.5469938565725),2023-01-19-17:49:55,djdcreyzecffqyvadyrb
xuvnhdckcazwrjvwbpwv,POINT (29.9437236598551 74.1093318277833),POINT (70.2135054326873 48.3662108966187),2023-01-19-17:49:55,fdxrkqbcbyxaveojhmzp
lxiocjgxrdofbaagywxy,POINT (32.0940070601403 37.0542950705484),POINT (2.7673209708739 9.591359893782),2023-01-19-17:49:55,clsdtbjsdzxniztwadny
hfwyqhhmbwkkcpshfrfe,POINT (2.4655569626592 33.6062903760892),POINT (70.6702030113766 19.6927766676651),2023-01-19-17:49:55,wrcjhyalirdljwqebxqu
rrvvsbkyhnqkyitpvaoq,POINT (64.4738248232927 9.8718519536057),POINT (53.7171729060847 57.8648079600101),2023-01-19-17:49:55,imbxwsaoiazyjozfdrzz
ymmstnabfuanmuvoiund,POINT (22.9229315635531 37.0695414140958),POINT (53.0489868601477 78.5166704331193),2023-01-19-17:49:55,whrhjdmhhflgjlfoofec
fjgeypldvctbfvrtawcf,POINT (96.1668282028097 58.3300720530018),POINT (42.5796859918254 23.2896388334684),2023-01-19-17:49:55,debfueegxwtjqmfblmik
ztpsxvwwtafnrcrndsim,POINT (12.8990928811415 56.7871159999464),POINT (17.376196814129 32.1260227028015),2023-01-19-17:49:55,ntwgwpypoaxiznvvlvkj
qpzxrrplgnwjzuhxbjac,POINT (74.8765186933457 57.2198907444501),POINT (38.9103268796244 64.8045714732882),2023-01-19-17:49:55,daogxgdifttazwyejcnn
mlvbtkwutsaaqbmcwpwf,POINT (70.3179425824007 93.7689967728397),POINT (18.7897001179307 30.4674135669952),2023-01-19-17:49:55,hivprikvygzhybmlgpzk
azhuleodkawtlygtugbh,POINT (29.4086716405659 75.4251263041885),POINT (28.8205363631084 89.8896174441564),2023-01-19-17:49:55,maozuimenkvqkulpqjdq
ulvqbsepblqwlrwhyppc,POINT (44.5254019814983 75.0140616515705),POINT (94.4240405395965 66.9972242837752),2023-01-19-17:49:55,ryxxhbajafqktcpiqbmj
mijlxqfblbokzlznwyrx,POINT (89.2374031417169 18.7319953458093),POINT (92.9620051199455 91.5067052402736),2023-01-19-17:49:55,quhrrfmzaobztwtgqmjy
qehuvzfbbpsycxhlsgfj,POINT (39.19726163332 11.8575117055445),POINT (9.9745684430148 69.6942723347305),2023-01-19-17:49:55,ldjdejfdkxboumsrkqlg
ludcqgimrdmddusrxwyu,POINT (98.2394861919722 64.6057266976541),POINT (3.4015624063619 4.4858241042244),2023-01-19-17:49:55,hqbiojqrbudzetpcnych
czsepxwmhkfmbxgsqfws,POINT (58.803391603656 22.8637439519445),POINT (24.1250075579466 3.9807561949597),2023-01-19-17:49:55,ixysblegdvapookhzcks
dentdzzowwpdqnzwohfz,POINT (94.6953282052058 21.3464311843501),POINT (85.1836370946383 81.6202171399393),2023-01-19-17:49:55,ogykthrawrnpfyhcrkcs
onsvybindhlqvlesnpcq,POINT (86.1097740836115 18.8063338575342),POINT (87.7530522145294 21.8674841040507),2023-01-19-17:49:55,bsrtwmbqonvcbqneduwu
hrozdclcyohppojtngwj,POINT (21.7418809872639 42.6925668485359),POINT (44.6930979844118 89.1629249697859),2023-01-19-17:49:55,lhgxvzhfpendtcntsxte
bbkskieukahwlmjwmszu,POINT (22.9048651299224 55.5457813138638),POINT (50.22519720165 12.7896182668999),2023-01-19-17:49:55,cjqnaosvbvgczgferlzw
dvkxyciekocjnidcoung,POINT (59.5294681330904 14.4338313326496),POINT (44.5643919253004 49.8310414490893),2023-01-19-17:49:55,woewykdhllvhcwcvwsct
xirywxwwvyiaupjvxhic,POINT (48.6883639633233 53.4533996472085),POINT (56.6770214939874 97.9455089293109),2023-01-19-17:49:55,fmzfvmoehdvacnklbipx
nenwvztccamuhnweeptt,POINT (1.6722777414836 79.9711945729064),POINT (67.8298877744335 51.9985405836208),2023-01-19-17:49:55,lvxxendbkjikmknmapgh
rpozumsxaocxrkasvfqe,POINT (72.3462488656521 16.8835619994101),POINT (12.5189790694855 73.088819528114),2023-01-19-17:49:55,kfxprtgxaqufxqjsazio
acjgjtvlqgskjzyxrjcq,POINT (41.0388228470408 50.0090687955728),POINT (70.2219135456213 1.8103617315082),2023-01-19-17:49:55,ugcszxitttsaefolngng
yqkgqmgqeuixoxmbrocc,POINT (30.2891998404113 66.8666931127558),POINT (29.1590886650779 41.3045008550305),2023-01-19-17:49:55,wlhbuwnzcdonkdmzyicj
dzrfdfcgsjvmkmwxpdyc,POINT (4.5548058692128 86.2157747318731),POINT (6.0843482025459 1.2405826600776),2023-01-19-17:49:55,ggfoejrlgxalqravkcgk
vvthjqrdhorgttvfixlr,POINT (86.7132761522291 38.5963452769393),POINT (33.6183579590574 18.1902464052338),2023-01-19-17:49:55,dyxbywxydzdqwzpkrwro
xwzmidxqzaqpysixwloy,POINT (7.8680012754635 57.9842370949409),POINT (40.245514896995 81.3717752309737),2023-01-19-17:49:55,alspornaqqgjobfdijol
jlfifusgzvvwifzlmslr,POINT (51.2622123601347 30.2451659365745),POINT (40.9471264075897 26.9142182166855),2023-01-19-17:49:55,igvlfvdzekvnilikkqve
wkjbeuhyiwakxswroczd,POINT (56.8510397858625 75.4372234683944),POINT (21.9095998875154 15.1410982573221),2023-01-19-17:49:55,rysupwwymjcyqnfdbaql
nybxbjpvhemwlaydektn,POINT (10.9989740349265 79.2479206390018),POINT (6.322320418488 27.5333832726757),2023-01-19-17:49:55,qryinvcgkjbzcxfhbuqv
cqojdqvyfkjfuyucybyo,POINT (38.6739538094239 74.4281758647125),POINT (84.8192594629105 55.1275504305445),2023-01-19-17:49:55,sfmwuqmjoppwmqokpocq
yxaelnmklpiarjprngsy,POINT (44.3546540185029 44.1246453516793),POINT (40.4295283537316 3.0054826008233),2023-01-19-17:49:55,trgqddplxrnppbmikmko
zvdmrztsgrwitffuprww,POINT (95.1661312378393 8.6059346373139),POINT (73.7317730447209 45.14403482773),2023-01-19-17:49:55,bamtsygvbycpdiyanrbs
eoonvjaaybtlkoewyzue,POINT (68.5921505884464 10.327905391871),POINT (75.4994247372878 3.3673015713759),2023-01-19-17:49:55,pilglecmekkvyzcrmoqv
zeyeodwjkbcsjqgagtmq,POINT (56.7979599825009 26.9547596903072),POINT (86.6032833475218 81.7585012885327),2023-01-19-17:49:55,dkpbsjfcivdsamxctimc
jdjaepisklfxajndyqci,POINT (96.9268781334396 80.1179075248925),POINT (84.0356303490917 52.6786481166499),2023-01-19-17:49:55,jzvrygxtsqgauzqonfaq
lmnumvciatqzelxjhigf,POINT (1.6526546204723 42.9304542850124),POINT (27.5516922822874 47.5733455186359),2023-01-19-17:49:55,hsrnajwawdmxbeabmmkl
scftbeolqdifttyoetis,POINT (15.3892689725024 72.3324636462509),POINT (82.5396884658359 90.6454688504413),2023-01-19-17:49:55,nciyqirhjqkrnwgeelsa
pbmppjtjrtknzbodegay,POINT (81.6388285147834 71.7208565701057),POINT (78.8592878248111 83.5756900605464),2023-01-19-17:49:55,itomqkuuskjcnqcpxipg
yjpeoplrifevjcpslici,POINT (40.1081432548386 27.0168728397629),POINT (35.2379297227377 66.265203622131),2023-01-19-17:49:55,dubdzbxjhmirjtuegaza
spcgyczuoypivwoeegsz,POINT (93.8740895506063 37.7298739514573),POINT (98.5033611760552 12.3817884141043),2023-01-19-17:49:55,yicsymwjnucsoycgxfxn
etbqcduqltgrsygnnwrc,POINT (2.3678744894082 66.4448466395066),POINT (87.8236149252979 86.6336458259773),2023-01-19-17:49:55,lihqrocvzeuzyxnnptyu
uippzmsdikopgkvpwnqq,POINT (21.3315219625867 31.5558882456211),POINT (65.9820469360743 75.7517177746693),2023-01-19-17:49:55,dojmaokkmxfenemyolao
cviqasdhhwxhemfbropt,POINT (41.2657536692501 73.8986072025978),POINT (83.282032684127 4.1860793572075),2023-01-19-17:49:55,qtwfjsnecnhagkxaoqst
jhwdhdjenqqfabdtezal,POINT (96.9219708048421 27.3942704425742),POINT (26.069226693189 74.1227300923832),2023-01-19-17:49:55,gbptnmulxydgwewhpvif
wjhfhdrvjhckpyforaee,POINT (64.1344072810081 49.7006511425078),POINT (54.3167525547405 64.6702842651391),2023-01-19-17:49:55,lxbwfytgcchmzazrrcyp
drfxqsogemfaqzkexnvo,POINT (38.7247772190873 96.8784133964619),POINT (6.8570071306687 22.4963557149093),2023-01-19-17:49:55,svgjipxfkrjpmdeizhrb
izpdylzgzigfteclkiwl,POINT (36.7255051083415 15.7715597105318),POINT (30.1017912828929 13.192192343315),2023-01-19-17:49:55,xnvnhkficyyaynbjbowo
molhzjgxeeglnzlqrkoe,POINT (42.3832272626254 12.7768677902305),POINT (78.7469212969273 18.9165998155861),2023-01-19-17:49:55,vulbinixftmthegxkwws
ujqoufynmqzkrudxwbwz,POINT (76.3154966703357 33.9950711225057),POINT (8.5696300930742 58.1310760419872),2023-01-19-17:49:55,salafyoulfuwhqvsqgpr
qobfnwyrudtewnnyzyns,POINT (73.9103273505129 6.9755688675733),POINT (47.8860760945972 38.2060206707118),2023-01-19-17:49:55,wqygnuvwdpuissxpyhlx
tdmilhwcjsthjiucopad,POINT (16.357380644883 5.5370186563525),POINT (18.2614535148886 50.8073592867451),2023-01-19-17:49:55,ujlpjkugakylwfezqznh
qlfrqrltywnzhksbaboo,POINT (32.2985631546653 67.3371936341164),POINT (83.581511911909 41.6872254224419),2023-01-19-17:49:55,osxoikaaiaqzfskzpgob
xddfdvixekbcfpjfeetu,POINT (80.9972280387596 15.782394092895),POINT (34.4546905920925 24.7589686866668),2023-01-19-17:49:55,ywvgiwdfwekwmjnspqvw
pxyubpzhmsqbqevegtkv,POINT (60.7562759551424 1.9085844124044),POINT (83.9386629264929 4.960874599648),2023-01-19-17:49:55,bextpsdbitlalbmdtmiu
ypmdtimebzqfxfqtbcry,POINT (53.0265900364579 64.4162929709561),POINT (13.5898054104298 51.7486304543706),2023-01-19-17:49:55,tymmkpjcfjqdwjckksiy
qnjcjnxddcowjucotuxy,POINT (4.4417220325049 39.3689687341886),POINT (12.7041660838633 43.105707897441),2023-01-19-17:49:55,yeeqmracqcvskszztcor
qucvgrdzbibasxavnlrd,POINT (65.7667074210704 29.2051704043149),POINT (95.5309861455118 33.2738433545475),2023-01-19-17:49:55,pwaldqwgrhqubnadmubu
uccqrhwwthrlqikeqgba,POINT (6.9301451719434 83.3110051797692),POINT (69.9596801437119 61.6054339028152),2023-01-19-17:49:55,mbzujmmkyoylvmezcxaq
rtqdcmehclhnjuiudexj,POINT (66.6629819620522 62.7758011666351),POINT (7.9167654372057 33.5432987651422),2023-01-19-17:49:55,wrgzcvupteuwktbodomh
scyfrrbsxxveyovwhren,POINT (85.434320071252 47.1054211473461),POINT (82.4924966270918 63.6157007870292),2023-01-19-17:49:55,chnrmxflzqxrtbislsex
yrmmcrsxsmfwteffenyw,POINT (73.0102069200815 14.6929633302709),POINT (22.8634227135498 76.2996609280783),2023-01-19-17:49:55,lsngqcycxvrslinbbteu
fbalcqphjjepajoxoslu,POINT (23.0627068686504 98.2669906413348),POINT (60.5778178177861 90.7660361228794),2023-01-19-17:49:55,wllomrelhmvwybimwjxr
kegdctwbkrmrntsvfoxr,POINT (2.0717706802899 53.0380948312023),POINT (9.4762883544092 45.2925380923242),2023-01-19-17:49:55,kbbldugefulgteqkkvxu
eogqadmqxsvwvlcoexek,POINT (72.4512247987233 77.7075870239553),POINT (40.1743528330036 68.9051805662765),2023-01-19-17:49:55,aseacyyeabjiammakcoo
nywyahmpnuqanushvaol,POINT (19.061346454343 93.2684953048038),POINT (79.6342564712785 32.1660132607493),2023-01-19-17:49:55,ktugaxpwogbsdyheqeae
dpxuassfwcfuhdceemqg,POINT (61.8781804470953 64.0463753108842),POINT (2.5867605730811 91.9202992177126),2023-01-19-17:49:55,xrkizmqoubeuirgojrls
xrmbplyzgzxdvqqctilm,POINT (32.2027129877248 39.4694514339072),POINT (18.6705621250435 86.6060958272097),2023-01-19-17:49:55,oprtwjdyusoddpsfbxxg
oashqoflfzlwdyczlbub,POINT (32.8633570426091 82.6832108142814),POINT (66.6326510788432 6.3391349346365),2023-01-19-17:49:55,uhrzitjzgzzzawncamjf
rtgecodcwijygwsylbrr,POINT (72.6525553438983 56.8184850992504),POINT (68.1858631483394 29.197678871589),2023-01-19-17:49:55,pcyuqcxcxnifoxqskfdi
ewyrdahcyyclszxbrprc,POINT (72.1840630983855 14.8527238891895),POINT (46.7129240226249 50.2462991353246),2023-01-19-17:49:55,pufmmoggmnwrycbuqnem
sbtwltytjkynvbfrqijk,POINT (69.3915121507858 23.1453693873096),POINT (59.374253989428 6.5672366443701),2023-01-19-17:49:55,sxenqcxgofoxrptxwzjs
xcooqngjcmetlhljwsxr,POINT (49.1594214646092 73.2048739785874),POINT (43.8551425005756 95.6696613780122),2023-01-19-17:49:55,fsutdttydluaaadmtoqg
txujcuhblmoegpefrluo,POINT (31.1102945733499 79.9960044932397),POINT (46.650153714282 59.5740925712648),2023-01-19-17:49:55,tfwnxmuewdvkmzaglpyt
ryouolpvgdnvogdrodjy,POINT (3.302297481279 96.1083997478135),POINT (65.0741612930068 80.0176802144656),2023-01-19-17:49:55,ybmlqbrawfpjmpmlyosl
wfzthgeuxlkkdqorxgoc,POINT (12.1288938457733 84.6604260559072),POINT (55.6425989100074 28.1685206037092),2023-01-19-17:49:55,clxgfebvmvuszdzhrjbw
jymouwsorlosqfjcgulv,POINT (36.0646115709726 39.3754670061207),POINT (38.6024645008349 27.9320551652442),2023-01-19-17:49:55,bhgvinpjrcrujrdfwqkm
hxfpinxorvhkhfnyqaeq,POINT (16.5841241393582 44.9230339231042),POINT (20.233236911715 43.384863847681),2023-01-19-17:49:55,ceyokxqvledxgddhmggj
tklflenfcovhadrgnpsc,POINT (36.3233356251237 54.9302857359346),POINT (17.1629741667866 22.8994621343751),2023-01-19-17:49:55,okbsgydybzffyhsuxspi
leyobbwnvbgkbnrizczv,POINT (48.3350641378033 60.2877244771277),POINT (52.7075829610212 23.8611337666011),2023-01-19-17:49:55,grdwkjaqtfghglxabdet
vnmrfnkfqlzpbiywqmrp,POINT (61.6957685067528 41.7215631261289),POINT (21.822053194716 8.8074437468727),2023-01-19-17:49:55,vcvbkbharhgpiwmgxdpt
mauezjzhkieuefhsamjq,POINT (51.5994346342491 54.779950750601),POINT (95.1875922953496 73.0204787635067),2023-01-19-17:49:55,jkmlvyymuhdrmvlbhxin
dtmkxbzvrcngrajunrat,POINT (64.7219397207819 70.229334938122),POINT (82.3628152368071 20.732339994644),2023-01-19-17:49:55,xhhcdguevfdmjdpqufjj
nxnajyucpdugdjcmavod,POINT (23.6407511981488 32.3387239336858),POINT (13.0554455563337 2.8492814141136),2023-01-19-17:49:55,ghanzrcasnivfokurmmi
dnjchrogvvvpbkhhmlzi,POINT (67.9185781495173 65.2325783032997),POINT (37.3128689912636 55.2490723658233),2023-01-19-17:49:55,tqwghgxnddapjktyvszy
gjxycpihivixigbxgori,POINT (15.1764194082717 71.4084705344029),POINT (97.1068283578557 81.5111892282995),2023-01-19-17:49:55,wowsxpjvrmzdjrpmkckf
jjjllsrnqdtwvbjbioyv,POINT (39.5382900123289 74.7450771687845),POINT (10.1815002309058 48.655718370019),2023-01-19-17:49:55,fjkfpzbmnukbqxlmohav
rqrtexlqsrlthgfrlyce,POINT (81.587845469737 76.6712697919448),POINT (39.3212672354959 24.696406409758),2023-01-19-17:49:55,tfumynldeciiuxjydfal
xccbsncbmzwfzyghwfke,POINT (22.639413315947 89.2598888479933),POINT (59.0147980508954 94.578403508485),2023-01-19-17:49:55,pgmvftwpmrfqdtgnkjvh
erdvlwprfjrjuidkcdva,POINT (51.1326444358447 30.3376740548884),POINT (98.1046589543479 51.1069958483039),2023-01-19-17:49:55,dyvmjhbwjffikohrlsir
yxzpqotexbfpgqpsqzdt,POINT (65.6731036277849 54.4584665263588),POINT (77.9178023213959 95.4174521523533),2023-01-19-17:49:55,gagfnjkllroaexgsfcqf
ubfvtuwdlxplnglsqbum,POINT (63.9772006646877 87.9000234397882),POINT (94.8634500956131 66.0152452867123),2023-01-19-17:49:55,dopbtoutidkknwaasbts
agusfbaxyyveasoowbto,POINT (35.2278823192868 87.1270083263919),POINT (43.6459556421917 93.3470135556288),2023-01-19-17:49:55,fgbupbmmmzxqllnpsjss
kvbnaqcrmpltlymdipqp,POINT (50.9358274481088 62.3051344327133),POINT (56.2090997569478 50.7216423765597),2023-01-19-17:49:55,jgqluhsgzpuxyilxhyyw
wyanzchttmlfscigmacg,POINT (88.2139288101313 77.0762859858042),POINT (18.4442481763181 96.2446875881251),2023-01-19-17:49:55,zzihkykotfutwsrncabx
ezivbmkzwaqdvpjqzumw,POINT (98.7316915745655 37.5187004559391),POINT (62.7926269124843 48.7924092355425),2023-01-19-17:49:55,gkhtaoqxpeuwywiasgpk
vlrxqinzsuymwhfirwha,POINT (44.670611201069 85.0603807016302),POINT (89.1447729137612 11.5280812225566),2023-01-19-17:49:55,damjozdfosqjimtcarfv
rlfijmfsrhiwspxmxwvy,POINT (40.8439547205691 87.5617012895612),POINT (51.5581992862104 58.4873278346302),2023-01-19-17:49:55,fdzirojrpmjaoslrwtga
penwnqwwefuuniigeixn,POINT (71.6332737130476 32.1972433927956),POINT (18.2250581249473 95.248214164012),2023-01-19-17:49:55,poejqrqluzooiaylqqyc
