region,origin_coord,destination_coord,datetime,datasource
jflefiuxsssaejfuiqnk,POINT (7.0475195113658 30.0711700634021),POINT (16.702083882005 26.8137484363477),2023-01-19-17:50:25,gyuouzqbzaderaqcqaia
vcvzvzdkwlslmrhzlpot,POINT (66.0917841347628 47.4594765787396),POINT (93.2738621007435 16.5945777782596),2023-01-19-17:50:25,theridlwmlunusydsatz
dmsmnnlplcjxawekeljz,POINT (69.858260240477 5.6071860898278),POINT (14.4156543587933 91.0965295045576),2023-01-19-17:50:25,uryeapkagdbdasstqlnk
cbgnvfmwqrlesttglcoy,POINT (60.1951756383312 47.4831283178313),POINT (51.8595060346227 78.7377991422644),2023-01-19-17:50:25,potmpkwzagwvotryvomk
gimyglwdxfwanuiehkzv,POINT (54.7901893341787 58.1008199039643),POINT (22.2191403131619 6.4808347973894),2023-01-19-17:50:25,ygzxqliowwnumctqckbi
zaykplrtgccvexbbjhcr,POINT (54.1745589650059 75.2230115684716),POINT (37.204204284917 71.5504101157022),2023-01-19-17:50:25,iosaalqilkgwyaqfnfji
utdcexucowgnzjhzzvtv,POINT (81.1627363702553 51.9750485516023),POINT (30.6498724154298 41.9259909381541),2023-01-19-17:50:25,yzasnudzwfbweproerrk
astbkfwybzhszampnaeb,POINT (13.4642009561406 68.0973493448176),POINT (35.5406637246669 89.2136779654859),2023-01-19-17:50:25,ejrrjvfbtuslmtjoulgf
ghdgqsyfmcsxcpefwqxc,POINT (43.808440010822 54.3450551573377),POINT (76.3584151949289 49.5606565348583),2023-01-19-17:50:25,zccwxaahrgpmgoncqgyw
ihcrbnjxvlluiexqklqa,POINT (1.8111244659516 46.7616138514722),POINT (62.2319195383285 49.5496812814686),2023-01-19-17:50:25,skiyhablarrupqhzvipl
rblkdkwenabmbipxefrl,POINT (30.0544770888326 42.2245601448569),POINT (24.7221933610817 26.230961664098),2023-01-19-17:50:25,ufsvhyparhkshhniidbz
lszhqmkwqmzineugvezo,POINT (1.9218770917066 29.1415068551706),POINT (45.4369931832858 71.9679579362198),2023-01-19-17:50:25,bqgpbpbdvqlqajstspxh
bitggeinprwqmnottdcv,POINT (46.4861599979534 47.8455220779658),POINT (23.3464576186536 90.4461093458199),2023-01-19-17:50:25,jkgkuadlrnmokniirssy
rezklaaygtnxmdymedem,POINT (30.9959885551335 79.1834597436377),POINT (55.0925159957843 23.4185077209421),2023-01-19-17:50:25,usobvfdvfkfjfvnbrvzj
uvqbnfbgzndovspbaluc,POINT (18.1169810579114 1.7858702679646),POINT (36.0229985050483 77.723273593524),2023-01-19-17:50:25,qjhvgpnysazasyqtphkr
bnlshwwjuqbtdmvnnsxp,POINT (79.1161658164786 89.8327144349896),POINT (75.3065225272542 3.49143395607),2023-01-19-17:50:25,qrmefbwwvtkkzkmgzaql
jxxgfvkjgyhqjmcixpng,POINT (93.8153465641586 94.4148713265934),POINT (51.9807424685016 71.7418554221319),2023-01-19-17:50:25,mtxqbwnfmdkwaussjbdr
rgakdntzmgoqzusftzgx,POINT (33.0698399915499 39.3758095966295),POINT (95.7711118132459 21.077403216413),2023-01-19-17:50:25,thvjxcqukmnvjrjznbna
ugmocaibqeilnkdhhldu,POINT (15.9220385899852 2.9721210728428),POINT (70.8506253173239 82.3623974371619),2023-01-19-17:50:25,rtctunnbxpijtfttcqus
ogvmoreakrvglyywswai,POINT (53.2863034328116 83.6565438511715),POINT (48.2618865527601 79.7047055931146),2023-01-19-17:50:25,cpdatnwbvrheszuujyyt
kgmrwtgaynmrbmvvkvcz,POINT (77.4807643889819 13.4248694527343),POINT (58.1172464818179 34.8690851786256),2023-01-19-17:50:25,otbwkvmooywofbgthjiz
vpozebfqdxvijfvuassn,POINT (97.7637442056895 81.2593324764639),POINT (80.6707239338596 50.2237066403056),2023-01-19-17:50:25,hdkxvohxcoysruzbqbeq
ubouerrqsnnxlzcmamxg,POINT (12.6257121786608 33.4545433028188),POINT (23.5308528336309 13.6865233262235),2023-01-19-17:50:25,alkdfxftthkcbjldflpj
eqdnshwnlubgboevxrto,POINT (19.459419229459 27.8222479386234),POINT (82.923391683016 75.8454797440767),2023-01-19-17:50:25,nootqbwnkrmjmcfbpiix
rowbnowrmjbybcgcisyy,POINT (9.7155529815757 52.8906048192414),POINT (42.8747740814259 74.1291251677991),2023-01-19-17:50:25,ofvwnvvbqvhxtgblsdvy
apzaxeotnrluacoslser,POINT (58.3091512776484 37.048854248767),POINT (4.2007154188353 3.1807220577203),2023-01-19-17:50:25,zrivahpfovdnpgjczfky
rybxfborxgibmtziybtf,POINT (7.4982342036275 48.8253241643907),POINT (89.4450101861357 83.2128098485073),2023-01-19-17:50:25,byehqwqqdtmnbqqumxbf
ltdysgszzqsmhqroidns,POINT (56.4341716437644 79.0446171392019),POINT (71.2416517878035 32.7638030006873),2023-01-19-17:50:25,rtifimfivfwbcsswdnem
yxwpwsebahjnkfeysefr,POINT (69.6714967546093 73.1875297211384),POINT (89.0098723619986 28.3722323452681),2023-01-19-17:50:25,pqoqzvaiyylqmywpaorh
evsyogogfycpvawesprm,POINT (52.8872223465382 74.653978198887),POINT (92.1701977566603 31.2804984875331),2023-01-19-17:50:25,atcxclakpkpsasyhxfgo
wkrkuwojtecoxtpbdrkg,POINT (92.2606645830299 39.5623125118044),POINT (50.3583624260359 85.1933401586662),2023-01-19-17:50:25,ymvddgqivlvoqxlxligx
yveqcvhwhlbnlzvlheqb,POINT (9.3700076358501 7.4992672683953),POINT (26.3845535949067 97.4437283131963),2023-01-19-17:50:25,ghjhwzfudbhtkxrglwnb
jlddxnraxepzcgctmuif,POINT (13.0610182597907 19.9251123927134),POINT (50.5303035743408 39.6699548583765),2023-01-19-17:50:25,nnmyeozpnombgjkmuvyl
mnbfxuovplsfredoqbla,POINT (86.824389018405 24.181636202495),POINT (34.7929053953819 54.7877664434593),2023-01-19-17:50:25,ltgssozxirjxuylrqlak
tbqufyxcizfcmypmodnv,POINT (50.9301529337004 55.9258216492486),POINT (23.1214292138684 55.3842299932987),2023-01-19-17:50:25,zwlyhrxvegptxpvixnps
zbxudrkixgyoaxyrqdzk,POINT (25.815333279848 34.4433514383933),POINT (20.6635840685673 58.5657024581454),2023-01-19-17:50:25,fwbaymalkgtseqvluxhh
fzhzlkljusxmkpfsymfx,POINT (9.1075637315887 20.1704979161521),POINT (21.1858657957822 20.0550880062813),2023-01-19-17:50:25,guxpjjfhpzasummxmzas
lckpftgersyvqibyrmwt,POINT (5.6756963940341 7.9816912838093),POINT (81.186692581765 15.2073363322319),2023-01-19-17:50:25,nqslfqmnyshcjyjebtyp
lqgaaaoktfxjxerwckwe,POINT (96.6689207447584 37.2749026087943),POINT (43.0831146769382 26.269758208047),2023-01-19-17:50:25,kpsarxxvfzhdqhwzjcch
xththhhrgycepcmhumso,POINT (14.3818528470634 51.9704163597491),POINT (98.2874988658105 12.7224461993418),2023-01-19-17:50:25,hubbkhqyufenkqypdreu
olfyhjklxfsphwpoyisb,POINT (91.5825491947578 44.689787187455),POINT (3.5417671153707 78.096588772873),2023-01-19-17:50:25,lmftcgeplixfphwylvkd
osxmbvcpvizjrnwmvytm,POINT (76.750542605584 59.012182923286),POINT (84.4099835030557 29.5393254449517),2023-01-19-17:50:25,ljxfyvriuzkyjldcgfsx
nwjxmoveouzdnqbljyqn,POINT (74.1681743027218 26.3430717122545),POINT (77.721305822624 67.2330782375341),2023-01-19-17:50:25,hgesgjsgpmepoljewyja
wuuglwdjzrhpuqennhfb,POINT (76.7540097563107 63.3360029738442),POINT (90.2603520095161 62.705275282315),2023-01-19-17:50:25,mexwdxmavmfkeiomvltr
atwjudkhhjiwbyicyynh,POINT (8.3311264072023 91.7046344304809),POINT (96.2330766281019 90.7017230638775),2023-01-19-17:50:25,uqazkpidqutycgfvxttx
npicybxrmaujcdyjrvbj,POINT (59.8516381640042 87.3388673991007),POINT (6.2361705450736 46.3698993561305),2023-01-19-17:50:25,kfhkywlcozgfwzibfagv
fvrtffmotyqimcvkscfb,POINT (87.1395756143725 35.7352511308672),POINT (7.2983275655533 10.6219156843124),2023-01-19-17:50:25,apxcbotzetqkyhmajpoa
nxigxbnriwtxtjjftftb,POINT (48.7364322555718 81.6987317624393),POINT (36.2270560773866 66.9010262454299),2023-01-19-17:50:25,vruonoroexcrkmgyiycv
pwymkwdnqhvsypyyjvgo,POINT (83.2370852616469 17.1053865718517),POINT (20.5304235685484 74.9173323351398),2023-01-19-17:50:25,ibgaytkthczbgvhfnuel
crwktjrexqpbnoxczaht,POINT (87.87117303766 28.7637743445385),POINT (65.6439731452647 16.9916584078957),2023-01-19-17:50:25,pcofwzjaoslqexgsdepq
bgxmkjedbsnejbjlraze,POINT (54.5608578550015 89.3299947341843),POINT (66.7715263530091 89.9613702342967),2023-01-19-17:50:25,epiwkyhzgwaxzxdcckgk
mshawpuyythjrndbbtdi,POINT (3.7391785947251 34.8677036864531),POINT (56.1467348488541 5.9433437536713),2023-01-19-17:50:25,slrbxiqjixufdvivmknf
pemtvuustwhqpvgzxlcj,POINT (57.0864942038839 60.8567279053488),POINT (48.6477864047895 5.656312855715),2023-01-19-17:50:25,zaeqrkfigsdrdabdfcad
qdcklwjwithfrrniprsz,POINT (43.8371830321513 17.8763559904313),POINT (16.0778742669909 77.0203151625841),2023-01-19-17:50:25,mlyozlspwxyuhtcfwjdy
diafpvmoddebpwdewybe,POINT (6.3593992153965 25.8319785596537),POINT (67.2849783625288 68.1874465953324),2023-01-19-17:50:25,geyrsmykzgzvunvuryht
qhlqzrtjwdtpvsuqyatg,POINT (15.7765810647438 24.8975745927063),POINT (70.172137087759 47.4093401448148),2023-01-19-17:50:25,uoyyypaoftuewbttudmz
qqhlqygnuqtfbfsygtzh,POINT (39.305595893048 74.0569218047346),POINT (90.4166954069435 71.1944194163996),2023-01-19-17:50:25,hrewjsmblrlsaadyssru
sjunfxvvtfftwxggfwij,POINT (19.0997895824125 88.2026908464305),POINT (90.8512010246243 64.946280382882),2023-01-19-17:50:25,boexkvqfzaqfcfzqyhfn
ymwuxunibisxgksfxxwd,POINT (36.1507563289373 79.1676699559934),POINT (95.8459994984413 30.5069466247212),2023-01-19-17:50:25,uilrhybchytkcqsxfqng
unovoiohtbkccxxqqmsk,POINT (67.5838481453091 96.1934754614601),POINT (27.320075868958 82.1292569728735),2023-01-19-17:50:25,nhqrloeqkgunnxvzdbil
isomfefpyjhsiuzznssa,POINT (50.6782844584558 82.8456214652644),POINT (26.0260767146948 53.5885931243342),2023-01-19-17:50:25,pvzzincgsdacaaccinta
kazxqaalrrbtvpcpicdu,POINT (93.2343458823311 80.9296648408544),POINT (43.1392897154467 25.5719937077149),2023-01-19-17:50:25,zqyftmmiqkgpfqbkwgeh
mdpduiagkfylqkknovtj,POINT (46.2768418432049 78.0613558161049),POINT (17.1776901460861 9.1682963499108),2023-01-19-17:50:25,uzewdjcsorzzcpskcxxh
jmnfdavrtvphovtjzilw,POINT (25.830807702902 67.2874104858357),POINT (56.3117216410022 78.94665127951),2023-01-19-17:50:25,iueaqqsstqkzmnduzokg
weqhbuiojfundezsjrua,POINT (57.1699381910576 49.6057647780258),POINT (98.2154980932973 27.4896854076147),2023-01-19-17:50:25,kgpqvkeuhrmbajdopoqi
fxypqqcpvtcqecliqntz,POINT (45.8824418017214 11.6697880513362),POINT (46.1893806279189 48.7301543324996),2023-01-19-17:50:25,neymtzdwgaezfjzskrhv
pcuovuhkelqqluzwepfr,POINT (72.734871862119 50.3884306313224),POINT (98.6752896689426 75.0613448123986),2023-01-19-17:50:25,sfwxiafgsfmhdymetmkp
wrvwenxtnchpohljvxft,POINT (9.210010336307 9.0448365966519),POINT (44.0534212423233 30.6508105955081),2023-01-19-17:50:25,kmmciourqebojoagxzxs
ycjtjqzjvwxeqabefogb,POINT (25.3607016331942 29.577025300364),POINT (2.1995554009653 57.4368295305142),2023-01-19-17:50:25,phloifchsnoyurzeguim
mnbmvwjxvbtbmukpwvdk,POINT (41.8548898979627 86.2543712751314),POINT (57.5530518439189 53.6236948260057),2023-01-19-17:50:25,ueskjpmghargmjelfjjc
sxhlfwpyhrrurdrybrej,POINT (85.8008396534711 65.9151479734898),POINT (54.7482508641719 40.333589617032),2023-01-19-17:50:25,yybizbxzdwmkyaeqocle
lmptfmolqhuuzxtglduc,POINT (64.3772385159887 29.2219726276085),POINT (70.2892383822182 97.1721837405735),2023-01-19-17:50:25,uqgstgjbsckfjudfoumg
vzscupkqcdsnsvuqomkl,POINT (63.9732434084275 77.6644588637808),POINT (29.8125205709084 94.8516438105954),2023-01-19-17:50:25,igxrorygygxicelzarcp
wasxuttotirrgwjtaqbh,POINT (60.9501879688645 68.9548951282061),POINT (85.643994436954 12.5825625149248),2023-01-19-17:50:25,bsamjinyphqrioiznfcc
sovfaksjcbdrvjvzcgpn,POINT (14.465910011868 98.2373133879179),POINT (63.7666965556552 27.9030864683946),2023-01-19-17:50:25,pstkbzgeojxzqjaharqh
mtuqnliralwxqduuhtoh,POINT (32.4818368943848 47.366172714478),POINT (52.1832909541488 86.4167078238359),2023-01-19-17:50:25,rzucriccmvzmoxhwaomi
oaobzsauuzezuzufmfsn,POINT (54.6804896111048 21.7018981495551),POINT (61.0001422374241 63.1998904386416),2023-01-19-17:50:25,rjkkbtqrykpiwyvpgqys
zdajhtjaxbnljfiwkqog,POINT (50.7689469075055 75.4945456771312),POINT (5.5234208285272 83.6589859421823),2023-01-19-17:50:25,szbemhwjhcdarpwdkjev
iwklotqnfajiaiywrnap,POINT (25.644017667637 46.6422500226847),POINT (50.3967192684915 86.8890785667706),2023-01-19-17:50:25,ggyfspmapvspodblfbfi
frubqpekimvmwqhndghy,POINT (93.9078700008595 51.7620174412676),POINT (47.1295321405729 30.9420316678736),2023-01-19-17:50:25,nxjvskvglbhefrzvnlsl
xlshnhjhtlwkpmdheywr,POINT (58.5440309383581 31.4057853984132),POINT (19.413580073361 60.6366820921756),2023-01-19-17:50:25,jixlavzryesmrfnwnwmm
iydayzxnqhlngpzreuqq,POINT (50.6489187845122 62.152133956479),POINT (45.3372827651308 64.4474122755002),2023-01-19-17:50:25,ftcnbmmzcgltgljklwkd
cykfxyogsrpwuqpekvnp,POINT (2.4055963723477 91.747899698368),POINT (16.9000513773335 71.3619641986591),2023-01-19-17:50:25,eaamhiugjfnephmmlzdu
cxjqiigaleeisijjexgs,POINT (52.6094949362022 56.5724758046401),POINT (21.2654211537446 82.3601215876016),2023-01-19-17:50:25,fcflgiaxhqxabwziubqw
vpeofjxxnynadbfvjzyu,POINT (62.3557194833063 96.185759231066),POINT (87.1975814610289 79.1373492089046),2023-01-19-17:50:25,xnoixebtvgmwcvhpcpii
epfpjvqqdkpotvsuhwie,POINT (48.5606189634218 46.563596951654),POINT (94.9646079425337 26.7393956415714),2023-01-19-17:50:25,vfmihkzdcxviosezxuiu
jgxomjfwydwpovgjzpnr,POINT (64.3245444012119 24.373348390772),POINT (68.1677646580756 12.6786233986858),2023-01-19-17:50:25,kwssepqsahgmsmkmbdsy
ebamshzvbhttehaooshu,POINT (70.2211934945051 87.9235496180569),POINT (79.0407291137383 55.687671841772),2023-01-19-17:50:25,oscueqipjfihubymvmfz
marviicpxdfzbeoperrx,POINT (14.7102924960978 42.0590240464795),POINT (43.4807339883488 84.8268878287639),2023-01-19-17:50:25,wzyuxksldxnxoilgsuvy
detguohfszajvgxyaypw,POINT (42.6344608395344 6.8244419175874),POINT (55.9184263792637 27.5967868971248),2023-01-19-17:50:25,bdbkatibqxucfjtjnipk
mntcqhzozklivihezuhv,POINT (52.3090887955917 24.1209188712488),POINT (82.8611227277442 32.3891213374105),2023-01-19-17:50:25,ymojmixvfcawehohzwyu
grqolxufqdwxhyijhgwl,POINT (55.8999162628931 83.1622664127274),POINT (59.4392376099513 36.7059583193837),2023-01-19-17:50:25,jhtltvvkjipaxskwnxav
ofxfweuimsgtsmulmiid,POINT (31.4877864814107 4.2203669738902),POINT (31.5136357287786 47.8549925665966),2023-01-19-17:50:25,ncxsmuwzaphcqtghjbmo
dizumuvrmerffwwookhs,POINT (30.2054368082525 72.9769637285392),POINT (46.8788781944198 40.0971010966979),2023-01-19-17:50:25,siforpnafmhxajnfhxfe
xvhhofzcklebfjwkbayr,POINT (14.4065597697741 2.2978625816251),POINT (31.7435881548461 26.2051648996486),2023-01-19-17:50:25,zwjbzkvxbvrclhmmveba
fkkdflzkgjetmufxsnge,POINT (54.2245556119382 21.5909561309906),POINT (91.8158625998125 13.2225199128502),2023-01-19-17:50:25,apzfjuxsrscoktbvrzpi
tatfkeltcnrcvhxtoxqt,POINT (50.5467317311568 66.7651277313198),POINT (67.7173978050177 7.9936870818795),2023-01-19-17:50:25,mpjfogepoarldvofgggi
ckgsuqakyaacdkhuodqm,POINT (91.8091034890312 91.8771115479754),POINT (66.4198913474653 58.1262647626649),2023-01-19-17:50:25,jeujqdcdazgosvgpsxjh
adthcpjckvqufbzufkar,POINT (90.5285876597146 2.3644230429373),POINT (12.7720820387541 3.1484221739812),2023-01-19-17:50:25,icfkdnxuaydrsmkzwnmh
lmhdzigareuiiqalnxqp,POINT (66.9593699019299 8.1026548426641),POINT (19.2649862530726 98.4352252544634),2023-01-19-17:50:25,mnsstoxmhniwgtvqcsas
squqvnpnkkcyddsumdeq,POINT (16.6733191345302 59.9510432695814),POINT (96.315792019628 72.2390727864035),2023-01-19-17:50:25,scqlpnskzpzxxvcocycj
wazxckgtdgyakbynokcp,POINT (76.5445914039598 47.7616061541246),POINT (36.6151233734578 2.7568522507209),2023-01-19-17:50:25,gsnaacometzapnnwyyxv
uwnjmeefpjbtfqxehbgi,POINT (96.2668434744294 93.7081703650563),POINT (4.2464198828078 91.9908084903285),2023-01-19-17:50:25,zoknvwgkntyhjtuqgexu
gyktblyvszrsxjhjymsy,POINT (18.1704302293611 62.1595692459727),POINT (21.7552191355222 78.8707458720739),2023-01-19-17:50:25,glykziovjduxjqrjuxrh
merhoggeekbpzwjxzlot,POINT (90.7177660511496 22.1023897103729),POINT (49.6566543275022 52.0137980146256),2023-01-19-17:50:25,hfhoqmqcgezrruapgzux
vxslcygngpwvnmfqzvpf,POINT (38.0796874699994 52.6257955518389),POINT (7.4424941530341 72.4028162697867),2023-01-19-17:50:25,wxwxkersdoizdldvzykk
mffwvfnmntlfcaqlkybu,POINT (66.1210777743672 98.9948271505372),POINT (12.3619134848485 43.6877789075887),2023-01-19-17:50:25,uvamwpjfivuslscqjtvj
erzjcqfjmyztwjejfgxu,POINT (37.3430017477374 20.4182815427143),POINT (42.7956589653833 44.0031742875201),2023-01-19-17:50:25,nbwczzoltoeviqrllnws
sadhrojdgojwdzlxfgdb,POINT (65.4444973361279 45.7923803437328),POINT (79.9397647437009 9.8677330130231),2023-01-19-17:50:25,fivhcfqqzbzqmvkzcgrs
arisprwbonscbhkslqxd,POINT (36.6234046145538 72.033953234702),POINT (57.4355115159947 66.2156567321746),2023-01-19-17:50:25,vftwdtbvdxfqucmwwyuz
kkafrbuffgwbcoiiwlvd,POINT (61.7032399109967 75.4702230261943),POINT (29.1128878785246 6.5016213476621),2023-01-19-17:50:25,cavpvvjcvsysoaomijup
zjdjdlruautpowghjtub,POINT (65.8004430472859 20.1351655547773),POINT (23.2309951719183 67.1716761459172),2023-01-19-17:50:25,dsnzqxbsvotywcihpuza
exsnuczzrgdagxcsqmnr,POINT (28.8599211062515 54.3917810108524),POINT (60.016135381623 31.8693419990578),2023-01-19-17:50:25,kaxbdfzxnosdpydrwtfw
udrowscdrgrmxsywdaqw,POINT (33.4791969991403 1.9774536729615),POINT (20.1054938732074 27.1695958505508),2023-01-19-17:50:25,greoijvvtgviukjwsoui
hsaupigfxbhekphvxisi,POINT (22.2853416299561 24.0357894344397),POINT (12.1191069963659 72.6783919218932),2023-01-19-17:50:25,cgmpngbbmkuvgdsshsqa
jxqokcqehfuivqyolwyq,POINT (35.3549272427344 76.4073273815947),POINT (62.2333318088645 39.1850481855163),2023-01-19-17:50:25,vdhhwflrezqxszmlczvq
hegzeajdqfhzwyisxtnv,POINT (78.888224544235 24.9057540696755),POINT (27.6321040482605 19.2923908221497),2023-01-19-17:50:25,aznqnuyvvpidrzhtimzh
zpkxqnvqoixpfwchnlgl,POINT (60.2464774162851 34.7803408808745),POINT (16.3127148116896 3.9364292129104),2023-01-19-17:50:25,scywemmgbqxlviaglqwv
bekmmatchrqabcpreoxm,POINT (9.9939331919166 90.4647648900164),POINT (80.5622158498422 8.4480117156835),2023-01-19-17:50:25,bakmktynlafhrthkejqw
gbneifdcyzprxduudlki,POINT (44.539624619217 41.1959506444324),POINT (5.7321264839962 53.2938538677853),2023-01-19-17:50:25,bbihpddffvfijpuomxpf
gbsdalxosdrrdhgrbhyt,POINT (75.1499119853698 54.5346075847488),POINT (95.6233631933817 53.9256811998069),2023-01-19-17:50:25,rjrcpxsfsvcmtwqmtcme
iyxikfdrvidkpisgncqi,POINT (4.8682646727194 1.2470507867366),POINT (21.2684692894976 47.3907543422479),2023-01-19-17:50:25,olgnbavuqxsysagiuxcn
uroqznnpouklwaxbebno,POINT (63.9158901090493 14.6344044145393),POINT (12.1957996671084 47.769835379985),2023-01-19-17:50:25,dsuembakubgmaeubdmnq
hssorgzxegfzceprttzt,POINT (20.6845452889872 79.2646228800261),POINT (62.9747107277538 78.0884682535831),2023-01-19-17:50:25,srzzfvczcrlpeontiwnm
bhpwoagetnaisifkqppo,POINT (37.7522267858692 24.5252506618346),POINT (96.1048627124892 29.1118765113772),2023-01-19-17:50:25,ikjawcphqkmfpqncnftw
dgeorltzbhcamdnsipza,POINT (44.0972120516591 8.3960855850437),POINT (25.950136019568 76.6078578851097),2023-01-19-17:50:25,ubvukwvbkgjbhigxqtls
yujsfzzkbkwzhevplszz,POINT (43.6777393544484 67.219524508249),POINT (35.580091112496 43.5517826504335),2023-01-19-17:50:25,fxidvjfnegvomkxverbe
bjyemhjrubgfkjzvxudd,POINT (79.7901034422288 35.6348062535382),POINT (29.4547552609364 60.8821616268789),2023-01-19-17:50:25,fzmhretpzugmiuazfnrg
yzzjjeltjfnsvkunztkd,POINT (6.2256275744551 67.1478421518806),POINT (25.2397690398233 39.6466136040837),2023-01-19-17:50:25,cmewfqucmqzuuorsgihp
mlrtbuifnxubnkrjljad,POINT (84.4091031371984 96.618318079033),POINT (98.7768144008998 75.4203442207077),2023-01-19-17:50:25,xeokfqgdnbdtogybaegf
aruyyiydkjqakikfgfxd,POINT (94.9410264373086 58.1986576063324),POINT (88.2115430024153 27.2081261265056),2023-01-19-17:50:25,jdrcrwhrndegoiznngqz
cwhbtuvhcdxqkbwzglek,POINT (50.113590786223 97.7177760150427),POINT (82.2880058158905 16.9008662894677),2023-01-19-17:50:25,lgovilrpqmtdjlmmwcfx
jiocwankfhoeetygekli,POINT (65.879875158654 64.9498487863521),POINT (47.2811463750092 30.9130641246295),2023-01-19-17:50:25,fufxuscjtouwzrktjtmd
sdxsqzhegyljhzxzsmef,POINT (27.3595234385504 15.2666504681907),POINT (73.0223495749152 59.9670550095088),2023-01-19-17:50:25,gdcmxpgthrxveipjrxxq
vfzdefhchrdihowgqzfn,POINT (9.2066749508341 36.995243517808),POINT (1.1951110248513 16.8198706023471),2023-01-19-17:50:25,hcliibmkrkwkzqjzecvl
idwdckrkunccbyztnerw,POINT (23.4678033824577 80.1802277318718),POINT (33.5402642680814 21.2540344146274),2023-01-19-17:50:25,ofmiboipedvxvjcgvfdx
ehsgaswlpgpodjsgiwbr,POINT (13.9775270046681 26.138110199431),POINT (76.9784070174537 25.6738145205011),2023-01-19-17:50:25,ituifugmbohjxyotchhw
dqrbdgetdowqrrilcpxp,POINT (87.8208642023703 95.2537172230137),POINT (81.3746545693284 16.8625698150578),2023-01-19-17:50:25,ejkctmhkpfzjwzrobwij
qwszsarzqinyuvyffvsn,POINT (27.5028911344275 55.4467765335872),POINT (63.56375972007 24.4953740998912),2023-01-19-17:50:25,vumhqkvjtmmjbxxlmlij
tiwxpfghigwzkvkpabvz,POINT (42.6508833808052 98.0962034750369),POINT (32.3527994890123 15.1629549807093),2023-01-19-17:50:25,pkduiqyipxwmwykarohw
nuygtivfzlecsmxqdnfm,POINT (66.5691909690058 24.8465126110482),POINT (81.054295576804 25.8808659485149),2023-01-19-17:50:25,piddqrfublkplzhlegcc
xzqkeffiyemdykiwmumf,POINT (49.1370139051647 70.5721064691468),POINT (98.3569623713754 71.5546891789835),2023-01-19-17:50:25,ktccaunztebigstinhbz
ldebgrzfjwsivybfkavj,POINT (53.9834507733922 46.2627277238294),POINT (72.5786378103324 54.2620169484939),2023-01-19-17:50:25,wkwlqclubwqawmhzsrsd
dlyiekkayvsrpymhbelt,POINT (36.9414016439064 45.7160965978222),POINT (2.9580359324999 61.6412895009938),2023-01-19-17:50:25,wboxbwvmorwycqiedqoo
uicyebxkagzgnrsrgrdk,POINT (69.263082193308 81.9428313815954),POINT (94.8816786598708 31.4430545170801),2023-01-19-17:50:25,eqgtclyjttsqdorzyula
svmnclxqacldezejmskp,POINT (27.6917847073502 50.8669607269862),POINT (28.4702473429675 53.9917831050288),2023-01-19-17:50:25,srifqgelqggpcnqqhosd
tiqrhyjusqqskmgptnot,POINT (68.0280200671809 82.1535084400004),POINT (24.2705416774686 22.5532774375936),2023-01-19-17:50:25,ttmswokzgywhdmejmaxz
kxewdkgbqztzcrkxfxqi,POINT (9.207004174149 24.4794672640253),POINT (87.2675808361954 18.7067206618224),2023-01-19-17:50:25,cwvxdgixmjkewfimozje
dwesyxjwnpkioholckty,POINT (71.2933361699345 74.2394808929305),POINT (20.5785673209963 29.2994866269042),2023-01-19-17:50:25,mwaseqfcknpotrgdldiv
fgunqvhygmrckoisydts,POINT (14.9320692705661 94.9906121935403),POINT (53.8864298626875 32.9262378205461),2023-01-19-17:50:25,bpwvdxryzwwlslglcjlh
begxzmgmcptgjghqgscu,POINT (34.4662025756268 95.9338937912023),POINT (63.5966072988568 67.8456900499588),2023-01-19-17:50:25,xqcwyuviuxpcaewvagax
bqeywcxojucuywliyibd,POINT (84.3532330760689 2.609340397531),POINT (52.949322001507 97.7351969606065),2023-01-19-17:50:25,kecwbjoddqhzekexyhix
ospvqvjlnfzwcseodcnx,POINT (77.9936708397952 43.1397807449612),POINT (22.4060601619162 58.3144133083792),2023-01-19-17:50:25,lnhthsfjmwklpajspijl
sfxuqdpauamufbcwbmnk,POINT (4.4851768227709 73.442485380943),POINT (89.1170278398559 95.01128609343),2023-01-19-17:50:25,aubpvymkldsewercparg
tnqhrshhrvhyrfculwld,POINT (72.9256831260082 36.1991399183554),POINT (11.8007904450467 19.8508766425261),2023-01-19-17:50:25,madulxfkaungqmwewuzq
zygnbozrqlsmixzuntru,POINT (19.4048944060452 85.6940547000425),POINT (34.924819571381 59.7723558367332),2023-01-19-17:50:25,yfvltivnidtwjdbprtwk
iofmiqouepfyidhzwlit,POINT (66.7843550547513 2.088351272499),POINT (80.8258807637378 27.6828040735735),2023-01-19-17:50:25,vmgrroekmwzdojsuovjh
wktuetwampygmyrublyz,POINT (31.4891620280843 72.1349775433403),POINT (53.9881681244594 67.9297916848751),2023-01-19-17:50:25,lxirloxfbziueynldrhu
wpulkolrjxbjryoeizbt,POINT (32.2697106454346 25.4469999583092),POINT (6.1955782342691 51.7967258025199),2023-01-19-17:50:25,lpajdrgyrozrktbodbsz
mzojbvwczedtadramdai,POINT (10.1260212880398 29.6703022495208),POINT (60.6305572725432 13.5213781345506),2023-01-19-17:50:25,lqnwbexsntaxflfubnfk
rumlvxjdzrieyhvfekai,POINT (37.6102718616449 97.5412331514302),POINT (96.3885814923681 76.7759060262587),2023-01-19-17:50:25,ycowsqeghkkoutonvift
